SampleID,Taxon,BHC,BHC percent within sample,Lifestyle,Index
37082_2#20,GGB82047,0.3852363775087659,0.8842078950156386,Rural,Q
37082_2#21,GGB82047,0.027322396175908335,0.07140548350392767,Rural,Q
37082_2#22,GGB82047,0.1268686452118407,0.2930311013076276,Rural,Q
37082_2#23,GGB82047,0.3648013861739812,1.4630298781873505,Rural,Q
37082_2#24,GGB82047,1.6430973748895794,3.3780804836426106,Rural,Q
37082_2#25,GGB82047,0.004529171291332956,0.01024655615563373,Rural,Q
37082_2#26,GGB82047,0.38222917142538654,1.023725141926568,Rural,Q
37082_2#27,GGB82047,0.12654167838069366,0.32516629546904036,Rural,Q
37082_2#28,GGB82047,0.0030989731569491053,0.008006313315829397,Rural,Q
37082_2#29,GGB82047,0.2525581150538764,0.5840739207849037,Rural,Q
37082_2#2,GGB82047,1.1542040156601847,0.5551968335365758,Urban,Q
37082_2#30,GGB82047,0.7396557698118614,2.129248533299064,Rural,Q
37082_2#31,GGB82047,0.01854052764064369,0.049370293388858934,Rural,Q
37082_2#32,GGB82047,0.3990436725499865,1.2085659205476293,Rural,Q
37082_2#3,GGB82047,0.09396505320484333,0.04137082510836981,Urban,Q
37082_2#5,GGB82047,0.056181566526212534,0.027848404214237604,Urban,Q
37082_2#6,GGB82047,1.5310697213237778,0.6022336534597716,Urban,Q
37082_2#7,GGB82047,0.24189898784421282,0.10639409643112856,Urban,Q
37082_2#8,GGB82047,0.6480234806119908,0.4170376577940185,Urban,Q
37082_2#9,GGB82047,0.4247161553011708,0.22884114131386846,Urban,Q
37082_3#10,GGB82047,0.09435778260580306,0.296517414410151,Rural,Q
37082_3#11,GGB82047,0.13303858937024068,0.507141940616237,Rural,Q
37082_3#12,GGB82047,0.017210871377841958,0.05308640837065231,Rural,Q
37082_3#13,GGB82047,0.3717847161915894,1.0489139310408746,Rural,Q
37082_3#14,GGB82047,0.0035600731698568807,0.0162330569006276,Rural,Q
37082_3#15,GGB82047,0.001954357882864307,0.005841539034551504,Rural,Q
37082_3#17,GGB82047,0.08009751935064446,0.20870328304330218,Rural,Q
37082_3#19,GGB82047,1.5559172690526006,3.0645425048181276,Rural,Q
37082_3#1,GGB82047,0.07094742007338536,0.16189663179432945,Rural,Q
37082_3#20,GGB82047,0.02963996422451684,0.08747159052656707,Rural,Q
37082_3#21,GGB82047,0.1676912475947236,0.4885302037336815,Rural,Q
37082_3#22,GGB82047,0.2734071474393967,0.7568191180704518,Rural,Q
37082_3#23,GGB82047,0.24709025324514683,0.5888567335022397,Rural,Q
37082_3#24,GGB82047,0.03137469858514446,0.07665789312901468,Rural,Q
37082_3#25,GGB82047,0.07069020633043957,0.2595667461173232,Rural,Q
37082_3#26,GGB82047,0.14710587036455292,0.3427363659045949,Rural,Q
37082_3#27,GGB82047,0.018771339237671762,0.06598493433336966,Rural,Q
37082_3#28,GGB82047,0.0007299119766787837,0.0026644298801256194,Rural,Q
37082_3#29,GGB82047,0.7096173887740355,1.826632659868662,Rural,Q
37082_3#2,GGB82047,0.036709329485474465,0.08916652448340892,Rural,Q
37082_3#30,GGB82047,0.7633993308344839,1.5730048815664224,Rural,Q
37082_3#31,GGB82047,0.6350913279080241,1.7012949336159882,Rural,Q
37082_3#32,GGB82047,0.06925213201515566,0.25246657125343513,Rural,Q
37082_3#3,GGB82047,0.17633065256032157,0.6186982914272532,Rural,Q
37082_3#4,GGB82047,0.2622749635552197,0.8453802129698587,Rural,Q
37082_3#5,GGB82047,0.015278245477479755,0.055453426196039185,Rural,Q
37082_3#6,GGB82047,0.1555703340160846,0.5996651315418079,Rural,Q
37082_3#7,GGB82047,0.020504315666061045,0.05290038642941946,Rural,Q
37082_3#8,GGB82047,1.0013487136515768,2.7071718479232376,Rural,Q
37082_3#9,GGB82047,0.415376118549845,1.104619014027483,Rural,Q
36703_3#10,GGB3862,0.005360631700762095,0.003215256268583773,Urban,Q
36703_3#12,GGB3862,0.2824661726250592,0.8552119104295289,Rural,Q
36703_3#13,GGB3862,0.6270950803331973,3.096087397952747,Rural,Q
36703_3#14,GGB3862,0.07496509157761379,0.17089468174406705,Rural,Q
36703_3#15,GGB3862,0.001144098326759477,0.003503009595474328,Rural,Q
36703_3#16,GGB3862,0.051269118283073685,0.13348889507701214,Rural,Q
36703_3#17,GGB3862,0.12983059393227003,1.1603771359149948,Rural,Q
36703_3#18,GGB3862,0.9217817053872978,3.375303119610938,Rural,Q
36703_3#19,GGB3862,0.22023636342583258,0.916832879324361,Rural,Q
36703_3#1,GGB3862,0.45156753405752986,0.12396297167695945,Urban,Q
36703_3#21,GGB3862,0.7075213064586203,1.732645669130311,Rural,Q
36703_3#22,GGB3862,0.2326530882624366,0.5815071412290244,Rural,Q
36703_3#23,GGB3862,0.3638251432267725,0.976380144860888,Rural,Q
36703_3#24,GGB3862,0.10646439294044935,0.26661061027685584,Rural,Q
36703_3#25,GGB3862,0.28978010570048063,0.761615524873987,Rural,Q
36703_3#26,GGB3862,0.1934239784888072,0.6459514742282193,Rural,Q
36703_3#27,GGB3862,0.00028979435362002303,0.0005865998888243016,Rural,Q
36703_3#28,GGB3862,0.31589004814079613,1.077471199790199,Rural,Q
36703_3#29,GGB3862,0.00014020064552930955,0.000322539720449471,Rural,Q
36703_3#2,GGB3862,0.0007004815525199525,0.00038809253545851106,Urban,Q
36703_3#30,GGB3862,0.12499070739775998,1.314860408238109,Rural,Q
36703_3#31,GGB3862,1.146812158758839,2.623604119336828,Rural,Q
36703_3#32,GGB3862,0.035816042102038745,0.09557273779433995,Rural,Q
36703_3#3,GGB3862,0.010984455385523749,0.006900468638053677,Urban,Q
36703_3#5,GGB3862,0.44598915171277204,0.22457568704849643,Urban,Q
36703_3#6,GGB3862,0.01582655552481638,0.015083959815478571,Urban,Q
36703_3#7,GGB3862,0.41466971742839653,0.1612591916191588,Urban,Q
36703_3#8,GGB3862,1.225460877339125,0.44949514282144964,Urban,Q
36703_3#9,GGB3862,1.312436207437407,0.5084911314316476,Urban,Q
37035_1#10,GGB3862,0.11962473591749986,0.2939814339997326,Rural,Q
37035_1#11,GGB3862,0.6332885733636067,1.3139212364052515,Rural,Q
37035_1#12,GGB3862,0.08016556399748516,0.729962125677504,Rural,Q
37035_1#13,GGB3862,0.15167346580655097,0.38773712235890834,Rural,Q
37035_1#14,GGB3862,0.25549063434882513,0.6193419963260977,Rural,Q
37035_1#15,GGB3862,0.0631008444491724,0.29469577600548097,Rural,Q
37035_1#16,GGB3862,0.005805667691504961,0.015029522419980937,Rural,Q
37035_1#17,GGB3862,0.003162409304575671,0.008720309165321127,Rural,Q
37035_1#18,GGB3862,0.13826300330829377,0.43507166426380495,Rural,Q
37035_1#1,GGB3862,0.18499367762943333,0.44741197438565566,Rural,Q
37035_1#20,GGB3862,2.153746201803414,5.4738413566027715,Rural,Q
37035_1#21,GGB3862,0.3518883309954216,1.126324560400669,Rural,Q
37035_1#22,GGB3862,0.06358879651896646,0.3324653793437128,Rural,Q
37035_1#23,GGB3862,0.0037191467616844295,0.011837902008528103,Rural,Q
37035_1#24,GGB3862,0.026589191141025117,0.0804528269956801,Rural,Q
37035_1#25,GGB3862,0.011666273200609641,0.03852421024181746,Rural,Q
37035_1#26,GGB3862,0.18361329766964327,1.3884443934546655,Rural,Q
37035_1#27,GGB3862,0.26218447983263343,1.5159246292012933,Rural,Q
37035_1#29,GGB3862,5.6092246416743473e-05,3.5531209444326854e-05,Urban,Q
37035_1#2,GGB3862,0.05912138123729782,0.20810221809585716,Rural,Q
37035_1#30,GGB3862,1.180242457519362,0.4038711905451419,Urban,Q
37035_1#31,GGB3862,0.07709886604816214,0.03767747310608814,Urban,Q
37035_1#32,GGB3862,1.733659471625561,0.9159430085574402,Urban,Q
37035_1#3,GGB3862,0.001941563506246599,0.01776209767735299,Rural,Q
37035_1#4,GGB3862,0.2628720844733244,0.7519415529450665,Rural,Q
37035_1#5,GGB3862,0.29390025210704307,0.8606512308668662,Rural,Q
37035_1#6,GGB3862,0.10162652504968551,0.3331342871046715,Rural,Q
37035_1#7,GGB3862,0.04277730603272183,0.10883969534586183,Rural,Q
37035_1#8,GGB3862,0.02871520000009908,0.10016418826485733,Rural,Q
37035_1#9,GGB3862,0.10651823570924951,0.39794550694362324,Rural,Q
37035_2#10,GGB3862,0.10218916554208914,0.06173923869159531,Urban,Q
37035_2#11,GGB3862,0.03951653797167627,0.012403094832632616,Urban,Q
37035_2#12,GGB3862,0.5027058337155439,0.30922278618257637,Urban,Q
37035_2#13,GGB3862,0.09909586951880986,0.02942639415449039,Urban,Q
37035_2#14,GGB3862,1.3290332924297734,0.5593293909298606,Urban,Q
37035_2#15,GGB3862,5.330267602983359,1.664659327465235,Urban,Q
37035_2#16,GGB3862,0.9441364221464085,0.38863680947464907,Urban,Q
37035_2#17,GGB3862,0.032194721894412,0.015024461308750046,Urban,Q
37035_2#18,GGB3862,1.0872202868338883,0.4641913347694636,Urban,Q
37035_2#19,GGB3862,0.6502559511102033,0.2034274504077446,Urban,Q
37035_2#1,GGB3862,1.8369498726646487,0.48989417083110515,Urban,Q
37035_2#20,GGB3862,0.8566933624796118,0.31566156515771265,Urban,Q
37035_2#21,GGB3862,0.34031703425087906,0.11603107891161113,Urban,Q
37035_2#23,GGB3862,0.3313803006431599,0.1502066279261157,Urban,Q
37035_2#24,GGB3862,1.4880157595098333,0.9817867443401117,Urban,Q
37035_2#25,GGB3862,0.8350891816426762,0.49942838803680195,Urban,Q
37035_2#26,GGB3862,0.016654211155435368,0.009712420058115491,Urban,Q
37035_2#27,GGB3862,2.509069213376402,0.6848507218287399,Urban,Q
37035_2#28,GGB3862,1.7001776764077146,0.9694470208403101,Urban,Q
37035_2#29,GGB3862,1.426696349873993,0.5588184946470877,Urban,Q
37035_2#2,GGB3862,0.9411210442448099,0.29507015664438757,Urban,Q
37035_2#30,GGB3862,0.8865799357333625,0.3861159048044388,Urban,Q
37035_2#31,GGB3862,3.5595571961912214,1.547325223022509,Urban,Q
37035_2#32,GGB3862,0.8604760697621163,0.32343619579544114,Urban,Q
37035_2#3,GGB3862,3.669932142512968,1.8271853764529093,Urban,Q
37035_2#4,GGB3862,0.7945156436134149,0.26374616521957867,Urban,Q
37035_2#5,GGB3862,0.0989080139777438,0.045236259374650194,Urban,Q
37035_2#6,GGB3862,2.6189212520363907,0.8513850967089821,Urban,Q
37035_2#7,GGB3862,2.700145601074525,0.9460124215189322,Urban,Q
37035_2#8,GGB3862,0.6340767066116925,0.1618867632241333,Urban,Q
37035_2#9,GGB3862,0.5603163284806227,0.18832939494662768,Urban,Q
37035_7#10,GGB3862,0.028866967775076285,0.09572274226588724,Rural,Q
37035_7#11,GGB3862,0.0808888370692491,0.28602637511317186,Rural,Q
37035_7#12,GGB3862,0.01034607903482691,0.03316829100602843,Rural,Q
37035_7#13,GGB3862,0.4403161602093321,1.5409029535048306,Rural,Q
37035_7#14,GGB3862,0.06580907264111521,0.1494323134092464,Rural,Q
37035_7#15,GGB3862,0.08230280080104946,0.6777306853376994,Rural,Q
37035_7#16,GGB3862,0.07816308713468179,0.2866137880043511,Rural,Q
37035_7#17,GGB3862,0.48667412023452744,1.5146370016856145,Rural,Q
37035_7#19,GGB3862,0.37433569033722347,0.9633318411301461,Rural,Q
37035_7#1,GGB3862,0.000811621677256726,0.002157465420636159,Rural,Q
37035_7#20,GGB3862,0.5335007214809769,1.2418106030469376,Rural,Q
37035_7#21,GGB3862,0.2778161876071348,0.7342967122267642,Rural,Q
37035_7#22,GGB3862,0.31547106822242704,0.9562721419736748,Rural,Q
37035_7#23,GGB3862,5.763082908938538e-06,1.4519520596380914e-05,Rural,Q
37035_7#24,GGB3862,0.0004375332005782082,0.0011791956789489622,Rural,Q
37035_7#25,GGB3862,0.03923605210539245,0.1486720030099563,Rural,Q
37035_7#2,GGB3862,0.10957195325426698,0.21370600015574318,Rural,Q
37035_7#3,GGB3862,0.2010481360934311,0.42116296932381847,Rural,Q
37035_7#4,GGB3862,0.0031225061315046485,0.007300315672315086,Rural,Q
37035_7#5,GGB3862,0.041387288013401385,0.11737440114401128,Rural,Q
37035_7#6,GGB3862,0.00411288178090151,0.01818654301009858,Rural,Q
37035_7#7,GGB3862,0.05597416636748941,0.136790507623505,Rural,Q
37035_7#8,GGB3862,0.008299536198456579,0.0290894435377846,Rural,Q
37035_7#9,GGB3862,0.23553350860977967,0.7541780965080596,Rural,Q
37082_1#10,GGB3862,1.8396735951314234,0.8908958206007128,Urban,Q
37082_1#11,GGB3862,0.46133158943605085,0.16032719156288247,Urban,Q
37082_1#12,GGB3862,0.9956199254623848,0.438111978701777,Urban,Q
37082_1#13,GGB3862,2.444873643392932,1.3431074935006193,Urban,Q
37082_1#14,GGB3862,0.04153524584876195,0.030323936535472214,Urban,Q
37082_1#15,GGB3862,5.165043523616179,2.3401545940671338,Urban,Q
37082_1#16,GGB3862,0.4294853991775365,0.2989649292262311,Urban,Q
37082_1#17,GGB3862,0.015212157216998675,0.006607774680818532,Urban,Q
37082_1#18,GGB3862,1.896041661945515,0.7209820945658221,Urban,Q
37082_1#19,GGB3862,1.6291576344760526,0.8461098371872712,Urban,Q
37082_1#20,GGB3862,0.26105869680781857,0.08949779600224156,Urban,Q
37082_1#21,GGB3862,0.013649358693009312,0.006700377883206827,Urban,Q
37082_1#22,GGB3862,0.0036693157681028797,0.0016167381543161713,Urban,Q
37082_1#23,GGB3862,2.8467023598444654,0.9805416361669378,Urban,Q
37082_1#24,GGB3862,0.08522357376133556,0.035379009937225495,Urban,Q
37082_1#25,GGB3862,1.0274618803514284e-05,5.261076813097384e-06,Urban,Q
37082_1#26,GGB3862,0.027857901360362564,0.007746760956453564,Urban,Q
37082_1#27,GGB3862,0.26410420406978385,0.11871023360854539,Urban,Q
37082_1#28,GGB3862,0.19293909504965698,0.10029996370004822,Urban,Q
37082_1#29,GGB3862,0.05423189972065516,0.038640469966904054,Urban,Q
37082_1#30,GGB3862,0.822057731507269,0.23657751269064065,Urban,Q
37082_1#31,GGB3862,1.34602902518387,0.6146093284725817,Urban,Q
37082_1#32,GGB3862,0.9485732491487263,0.4157394466734492,Urban,Q
37082_1#9,GGB3862,0.07058651737162906,0.03152926886957077,Urban,Q
37082_2#10,GGB3862,1.860036588669147,0.6127291560618521,Urban,Q
37082_2#11,GGB3862,0.24654990455399622,0.1015869335616358,Urban,Q
37082_2#12,GGB3862,0.2718561241253983,0.07632737580664634,Urban,Q
37082_2#13,GGB3862,0.001868425044186902,0.000652861881058104,Urban,Q
37082_2#14,GGB3862,0.0006989420800655611,0.00025072079524594956,Urban,Q
37082_2#15,GGB3862,0.19775035279243564,0.1149330599608667,Urban,Q
37082_2#16,GGB3862,0.0007150345578891419,0.0016620044117490618,Rural,Q
37082_2#17,GGB3862,0.006351189357884806,0.015441868305267828,Rural,Q
37082_2#18,GGB3862,0.001928662900432536,0.004103459149215927,Rural,Q
37082_2#19,GGB3862,0.17170803083010017,0.4813812483267081,Rural,Q
37082_2#1,GGB3862,0.931083655961909,0.30889849100459815,Urban,Q
37082_2#20,GGB3862,0.2170832421811392,0.4982569866673287,Rural,Q
37082_2#21,GGB3862,0.006254832227993306,0.016346637996180913,Rural,Q
37082_2#22,GGB3862,0.5879844697696083,1.3580797401964309,Rural,Q
37082_2#23,GGB3862,1.470487164345553,5.8973642602950695,Rural,Q
37082_2#24,GGB3862,0.013918670214379708,0.028615704052605873,Rural,Q
37082_2#25,GGB3862,0.08813248955918732,0.19938625530284215,Rural,Q
37082_2#26,GGB3862,0.7581603988659322,2.0305824880863095,Rural,Q
37082_2#27,GGB3862,0.01573892291846859,0.040443333181299265,Rural,Q
37082_2#28,GGB3862,0.011556187121700796,0.029855842612001297,Rural,Q
37082_2#29,GGB3862,0.6242326314937692,1.4436202158092075,Rural,Q
37082_2#2,GGB3862,2.0461757337394504,0.9842543197025119,Urban,Q
37082_2#30,GGB3862,0.0119163777806363,0.034303700379585016,Rural,Q
37082_2#31,GGB3862,0.036108734128147184,0.09615145978364606,Rural,Q
37082_2#32,GGB3862,0.6675909349725074,2.021903135860983,Rural,Q
37082_2#3,GGB3862,0.18257636774809125,0.08038451234164112,Urban,Q
37082_2#5,GGB3862,0.037384292135463446,0.01853086239889358,Urban,Q
37082_2#6,GGB3862,0.010195627520827822,0.004010366037331272,Urban,Q
37082_2#7,GGB3862,0.03861306289330452,0.01698312991543903,Urban,Q
37082_2#8,GGB3862,0.02158970699629968,0.013894127462314908,Urban,Q
37082_2#9,GGB3862,1.3068555860652513,0.7041463342394128,Urban,Q
37082_3#10,GGB3862,0.09474035328753075,0.29771963500332593,Rural,Q
37082_3#11,GGB3862,0.08932913599723157,0.34052188615088747,Rural,Q
37082_3#12,GGB3862,0.01605215886685128,0.04951239493506135,Rural,Q
37082_3#13,GGB3862,0.023381727687959316,0.06596672438537292,Rural,Q
37082_3#14,GGB3862,0.008516493031834575,0.03883311083326045,Rural,Q
37082_3#15,GGB3862,0.0202234712239086,0.06044757595545947,Rural,Q
37082_3#17,GGB3862,0.005133115780502006,0.013374922523409351,Rural,Q
37082_3#19,GGB3862,0.00042065475273014234,0.0008285237237454299,Rural,Q
37082_3#1,GGB3862,0.5666433284087316,1.2930370999144396,Rural,Q
37082_3#20,GGB3862,0.11648394348565841,0.3437600575465399,Rural,Q
37082_3#21,GGB3862,0.056132345618346575,0.16352878659030934,Rural,Q
37082_3#22,GGB3862,0.48205956427343677,1.3343904784775868,Rural,Q
37082_3#23,GGB3862,0.01878938348631134,0.04477819274114786,Rural,Q
37082_3#24,GGB3862,0.12746281450760039,0.31143026875399266,Rural,Q
37082_3#25,GGB3862,0.5725039504237511,2.102172214014563,Rural,Q
37082_3#26,GGB3862,0.12274517193848969,0.28597930224183454,Rural,Q
37082_3#27,GGB3862,0.04552804684983434,0.16004000266980994,Rural,Q
37082_3#28,GGB3862,0.09221353263854137,0.3366111251277545,Rural,Q
37082_3#29,GGB3862,0.0250348815310346,0.06444251925609491,Rural,Q
37082_3#2,GGB3862,0.22502281409729544,0.5465777376966638,Rural,Q
37082_3#30,GGB3862,2.0344209420863906,4.191979143556117,Rural,Q
37082_3#31,GGB3862,0.029845651406888638,0.07995110828589695,Rural,Q
37082_3#32,GGB3862,0.34199849767191187,1.2467946555372116,Rural,Q
37082_3#3,GGB3862,0.8092976588776531,2.8396145056650886,Rural,Q
37082_3#4,GGB3862,0.3641350910723862,1.1737018153307692,Rural,Q
37082_3#5,GGB3862,0.5472288614468984,1.9862041963730674,Rural,Q
37082_3#6,GGB3862,0.6834597998070796,2.634480496213857,Rural,Q
37082_3#7,GGB3862,4.940617894156625e-05,0.00012746613935211545,Rural,Q
37082_3#8,GGB3862,0.15933400665141503,0.4307635605288376,Rural,Q
37082_3#9,GGB3862,0.16124770565072918,0.42880963463172284,Rural,Q
36703_3#10,Leyella,0.1220801278430574,0.0732225077617431,Urban,Q
36703_3#12,Leyella,0.033894817294664994,0.10262202791520626,Rural,Q
36703_3#13,Leyella,0.0004876559289841186,0.002407649850262654,Rural,Q
36703_3#14,Leyella,0.1844308972626442,0.4204391514527856,Rural,Q
36703_3#15,Leyella,0.000935652219094794,0.0028647876016035458,Rural,Q
36703_3#16,Leyella,0.16465349716336392,0.4287066784637844,Rural,Q
36703_3#17,Leyella,0.09529598570688089,0.8517197650380748,Rural,Q
36703_3#18,Leyella,0.03217017718226528,0.11779806299813,Rural,Q
36703_3#19,Leyella,0.0005962089487304389,0.0024819878000190516,Rural,Q
36703_3#1,Leyella,7.419201829555929,2.03669714250475,Urban,Q
36703_3#21,Leyella,0.07939127157290779,0.19442091934455702,Rural,Q
36703_3#22,Leyella,0.18453541453010816,0.4612389294307161,Rural,Q
36703_3#23,Leyella,0.11023794131413638,0.29584029337514506,Rural,Q
36703_3#24,Leyella,0.18493964337989252,0.4631301585824749,Rural,Q
36703_3#25,Leyella,0.31192378438727464,0.819814721899318,Rural,Q
36703_3#26,Leyella,0.012571455010343046,0.04198316031222951,Rural,Q
36703_3#27,Leyella,0.7072895575128098,1.4316910271744403,Rural,Q
36703_3#28,Leyella,0.21791503246877555,0.743287649827448,Rural,Q
36703_3#29,Leyella,0.008911075887158237,0.020500447160545922,Rural,Q
36703_3#2,Leyella,0.06964124426224565,0.0385838098961936,Urban,Q
36703_3#30,Leyella,0.11754605571491264,1.2365451642116192,Rural,Q
36703_3#31,Leyella,0.19899195332765376,0.4552411696003832,Rural,Q
36703_3#32,Leyella,0.07483675575568849,0.1996969295166856,Rural,Q
36703_3#3,Leyella,0.10827633841644968,0.06801952862138848,Urban,Q
36703_3#5,Leyella,1.5475617022656807,0.7792672337467151,Urban,Q
36703_3#6,Leyella,0.3415803767848076,0.32555312930214136,Urban,Q
36703_3#7,Leyella,0.8064136383280915,0.31360286503175333,Urban,Q
36703_3#8,Leyella,0.43656845426851815,0.16013191716806016,Urban,Q
36703_3#9,Leyella,0.8025440970087537,0.3109382030145139,Urban,Q
37035_1#10,Leyella,0.011273395354203752,0.027704712632012705,Rural,Q
37035_1#11,Leyella,0.02677749885336619,0.055556859670440106,Rural,Q
37035_1#12,Leyella,0.13741823085346405,1.2512866984105964,Rural,Q
37035_1#13,Leyella,0.06347189018329268,0.1622591527099369,Rural,Q
37035_1#14,Leyella,0.013714420247476867,0.033245509903625306,Rural,Q
37035_1#15,Leyella,0.010914050410036636,0.05097118086176211,Rural,Q
37035_1#16,Leyella,0.019136268110124578,0.04953934428880975,Rural,Q
37035_1#17,Leyella,0.11433985364523844,0.3152908993346882,Rural,Q
37035_1#18,Leyella,0.12468526114150927,0.39234663486258536,Rural,Q
37035_1#1,Leyella,1.0849302050389629,2.623931646353116,Rural,Q
37035_1#20,Leyella,0.07895221477630741,0.20066055047528902,Rural,Q
37035_1#21,Leyella,0.003723500984568999,0.011918186084012836,Rural,Q
37035_1#22,Leyella,0.24331999360907697,1.2721655135118506,Rural,Q
37035_1#23,Leyella,0.07846983608162283,0.24976648938123647,Rural,Q
37035_1#24,Leyella,0.09860161879765877,0.29834600595963073,Rural,Q
37035_1#25,Leyella,0.02237517678553944,0.0738870074325801,Rural,Q
37035_1#26,Leyella,0.021332618121559975,0.16131268488995865,Rural,Q
37035_1#27,Leyella,0.058962583650649734,0.34091580407207683,Rural,Q
37035_1#29,Leyella,1.037035025660652,0.6569019971867748,Urban,Q
37035_1#2,Leyella,0.03397720863449994,0.1195968756745562,Rural,Q
37035_1#30,Leyella,8.344760507750678,2.855522049395567,Urban,Q
37035_1#31,Leyella,2.357863572142635,1.1522652132358664,Urban,Q
37035_1#32,Leyella,1.7815836349627525,0.9412627458346267,Urban,Q
37035_1#3,Leyella,0.05719634735112166,0.5232520621498535,Rural,Q
37035_1#4,Leyella,0.07692855192149388,0.22005293910747425,Rural,Q
37035_1#5,Leyella,0.5306262932793712,1.553874721668772,Rural,Q
37035_1#6,Leyella,0.0022295009300984385,0.007308359727781952,Rural,Q
37035_1#7,Leyella,0.43599473038168673,1.1093156168096492,Rural,Q
37035_1#8,Leyella,0.044606760542723604,0.15559703435363015,Rural,Q
37035_1#9,Leyella,0.2370651845596106,0.885660792446508,Rural,Q
37035_2#10,Leyella,6.183489461264104,3.7358552618644256,Urban,Q
37035_2#11,Leyella,4.777911628381594,1.4996478454471558,Urban,Q
37035_2#12,Leyella,0.11073163899923387,0.06811288756454228,Urban,Q
37035_2#13,Leyella,0.1587334571894101,0.04713570100794052,Urban,Q
37035_2#14,Leyella,5.218555371536285,2.19625152667075,Urban,Q
37035_2#15,Leyella,0.08278286705772128,0.0258533496000877,Urban,Q
37035_2#16,Leyella,0.01597531376759528,0.006575951130960489,Urban,Q
37035_2#17,Leyella,0.057094636566690456,0.02664462084334005,Urban,Q
37035_2#18,Leyella,1.393087603355926,0.5947821263855617,Urban,Q
37035_2#19,Leyella,0.002818920526554313,0.0008818770741581651,Urban,Q
37035_2#1,Leyella,0.9183925026422894,0.24492510126409087,Urban,Q
37035_2#20,Leyella,0.4023796045439839,0.1482628222894843,Urban,Q
37035_2#21,Leyella,6.228673027950103,2.1236658141770213,Urban,Q
37035_2#23,Leyella,1.5398126466830717,0.6979596096911977,Urban,Q
37035_2#24,Leyella,0.5307422792744334,0.35018159661436893,Urban,Q
37035_2#25,Leyella,1.2924673655261116,0.7729652199363264,Urban,Q
37035_2#26,Leyella,0.16072999120942574,0.09373468223703112,Urban,Q
37035_2#27,Leyella,0.6518805813194274,0.1779308774276427,Urban,Q
37035_2#28,Leyella,1.6007068359301702e-07,9.127284135444028e-08,Urban,Q
37035_2#29,Leyella,0.08308083471014736,0.032541687648425355,Urban,Q
37035_2#2,Leyella,3.642912981269072,1.1421643481444932,Urban,Q
37035_2#30,Leyella,0.6522382458368031,0.2840573650372769,Urban,Q
37035_2#31,Leyella,0.004768342230882257,0.0020727792248266988,Urban,Q
37035_2#32,Leyella,1.6003678616952244,0.6015471100818485,Urban,Q
37035_2#3,Leyella,0.376488563600623,0.1874460810443687,Urban,Q
37035_2#4,Leyella,2.2431866467899524,0.7446447162096207,Urban,Q
37035_2#5,Leyella,0.7865735597475723,0.35974481879688375,Urban,Q
37035_2#6,Leyella,0.34129860950550195,0.11095276325492404,Urban,Q
37035_2#7,Leyella,5.4570716109390744,1.9119182043413845,Urban,Q
37035_2#8,Leyella,0.07704698030691264,0.01967094221885366,Urban,Q
37035_2#9,Leyella,2.917473241277451,0.9805996048565278,Urban,Q
37035_7#10,Leyella,0.01699755866869661,0.05636383219292396,Rural,Q
37035_7#11,Leyella,0.002102892641978986,0.007435918000928605,Rural,Q
37035_7#12,Leyella,0.08973449679306157,0.28767805589855383,Rural,Q
37035_7#13,Leyella,0.0033124136649197405,0.011591916129260457,Rural,Q
37035_7#14,Leyella,0.38415969046256443,0.872309378639319,Rural,Q
37035_7#15,Leyella,0.1732353906184798,1.4265242356990275,Rural,Q
37035_7#16,Leyella,0.10438511750821625,0.382766533885202,Rural,Q
37035_7#17,Leyella,0.06869512329569964,0.21379434667469369,Rural,Q
37035_7#19,Leyella,0.18236373948068405,0.4693028248282865,Rural,Q
37035_7#1,Leyella,0.041069999918162646,0.10917291532731976,Rural,Q
37035_7#20,Leyella,0.13704581251788517,0.31899665030530017,Rural,Q
37035_7#21,Leyella,0.0003026712498225146,0.000799991193977965,Rural,Q
37035_7#22,Leyella,0.21222149856678185,0.6432967313003584,Rural,Q
37035_7#23,Leyella,0.1954602536785368,0.4924428858480647,Rural,Q
37035_7#24,Leyella,1.452350449924114,3.914229531854626,Rural,Q
37035_7#25,Leyella,0.12230816407642704,0.46344621239846095,Rural,Q
37035_7#2,Leyella,0.3512093134364225,0.6849885884371576,Rural,Q
37035_7#3,Leyella,0.009288418876683352,0.019457718685884313,Rural,Q
37035_7#4,Leyella,0.1529051938625195,0.3574872669969858,Rural,Q
37035_7#5,Leyella,0.08896130729132068,0.25229437997788196,Rural,Q
37035_7#6,Leyella,0.0013592523658064654,0.0060104089855213625,Rural,Q
37035_7#7,Leyella,0.18404218597271096,0.44976505550904944,Rural,Q
37035_7#8,Leyella,0.05874644892177908,0.20590325387980535,Rural,Q
37035_7#9,Leyella,0.08497122817796605,0.2720778011734234,Rural,Q
37082_1#10,Leyella,0.5291885566395317,0.2562693048742718,Urban,Q
37082_1#11,Leyella,11.922730840369214,4.143522783109862,Urban,Q
37082_1#12,Leyella,0.9692443472401445,0.4265056855081342,Urban,Q
37082_1#13,Leyella,1.320234463421345,0.7252795275497974,Urban,Q
37082_1#14,Leyella,0.18652236639801192,0.1361757294442017,Urban,Q
37082_1#15,Leyella,0.04251412464822601,0.019262107599556808,Urban,Q
37082_1#16,Leyella,0.08293567418943198,0.05773155038996759,Urban,Q
37082_1#17,Leyella,5.656555247627385,2.457063913601721,Urban,Q
