number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
3112,0.49604643643545465,2025-03-03 19:40:56.531499,2025-03-03 19:40:56.822939,0 days 00:00:00.291440,gaussian_mixture,abundance,2.25,2,COMPLETE
3113,0.45356637036538183,2025-03-03 19:40:56.824940,2025-03-03 19:40:57.102546,0 days 00:00:00.277606,gaussian_mixture,abundance,2.35,2,COMPLETE
3114,0.34430529119653447,2025-03-03 19:40:57.104545,2025-03-03 19:40:57.363849,0 days 00:00:00.259304,kmeans,abundance,2.3000000000000003,2,COMPLETE
3115,0.3459263742097349,2025-03-03 19:40:57.365847,2025-03-03 19:40:57.628991,0 days 00:00:00.263144,gaussian_mixture,abundance,2.45,2,COMPLETE
3116,0.38285865346237496,2025-03-03 19:40:57.630982,2025-03-03 19:40:57.896311,0 days 00:00:00.265329,gaussian_mixture,abundance,2.25,2,COMPLETE
3117,0.323548530492511,2025-03-03 19:40:57.898307,2025-03-03 19:40:58.169158,0 days 00:00:00.270851,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3118,0.6154219408143303,2025-03-03 19:40:58.171154,2025-03-03 19:40:58.444342,0 days 00:00:00.273188,gaussian_mixture,abundance,2.2,2,COMPLETE
3119,0.4914295167728528,2025-03-03 19:40:58.446333,2025-03-03 19:40:58.732068,0 days 00:00:00.285735,gaussian_mixture,abundance,2.35,2,COMPLETE
3120,0.31148416845799803,2025-03-03 19:40:58.734050,2025-03-03 19:40:59.006027,0 days 00:00:00.271977,gaussian_mixture,abundance,2.25,2,COMPLETE
3121,0.4509159960668366,2025-03-03 19:40:59.007022,2025-03-03 19:40:59.275672,0 days 00:00:00.268650,gaussian_mixture,abundance,2.45,2,COMPLETE
3122,0.540567363406456,2025-03-03 19:40:59.277657,2025-03-03 19:40:59.546251,0 days 00:00:00.268594,gaussian_mixture,abundance,2.2,2,COMPLETE
3123,0.3632764063139665,2025-03-03 19:40:59.548245,2025-03-03 19:40:59.814746,0 days 00:00:00.266501,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3124,0.3071902526981606,2025-03-03 19:40:59.815736,2025-03-03 19:41:00.088337,0 days 00:00:00.272601,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3125,0.7171740049356445,2025-03-03 19:41:00.089339,2025-03-03 19:41:00.359051,0 days 00:00:00.269712,gaussian_mixture,abundance,2.2,2,COMPLETE
3126,0.457260143587891,2025-03-03 19:41:00.362050,2025-03-03 19:41:00.631807,0 days 00:00:00.269757,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3127,0.022054277276184902,2025-03-03 19:41:00.633808,2025-03-03 19:41:02.066823,0 days 00:00:01.433015,gaussian_mixture,presence,10.0,2,COMPLETE
3128,0.3868982948677987,2025-03-03 19:41:02.067822,2025-03-03 19:41:02.344481,0 days 00:00:00.276659,gaussian_mixture,abundance,2.2,5,COMPLETE
3129,0.4967439171560395,2025-03-03 19:41:02.346473,2025-03-03 19:41:02.613478,0 days 00:00:00.267005,gaussian_mixture,abundance,2.25,2,COMPLETE
3130,0.5532214549029719,2025-03-03 19:41:02.615475,2025-03-03 19:41:02.887097,0 days 00:00:00.271622,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3131,0.5652732833063714,2025-03-03 19:41:02.889092,2025-03-03 19:41:03.158722,0 days 00:00:00.269630,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3132,0.49696812262473333,2025-03-03 19:41:03.160705,2025-03-03 19:41:03.429701,0 days 00:00:00.268996,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3133,0.474849185436968,2025-03-03 19:41:03.431697,2025-03-03 19:41:03.695859,0 days 00:00:00.264162,kmeans,abundance,2.25,2,COMPLETE
3134,0.4195820451986346,2025-03-03 19:41:03.697846,2025-03-03 19:41:03.965091,0 days 00:00:00.267245,gaussian_mixture,abundance,2.35,2,COMPLETE
3135,0.4842581508820267,2025-03-03 19:41:03.967097,2025-03-03 19:41:04.239445,0 days 00:00:00.272348,gaussian_mixture,abundance,2.2,2,COMPLETE
3136,0.5171740049356446,2025-03-03 19:41:04.240442,2025-03-03 19:41:04.511092,0 days 00:00:00.270650,gaussian_mixture,abundance,2.25,2,COMPLETE
3137,0.42485048126966357,2025-03-03 19:41:04.514081,2025-03-03 19:41:04.784994,0 days 00:00:00.270913,gaussian_mixture,abundance,1.8,2,COMPLETE
3138,0.48782655986615175,2025-03-03 19:41:04.786984,2025-03-03 19:41:05.058357,0 days 00:00:00.271373,gaussian_mixture,abundance,2.35,2,COMPLETE
3139,0.06818106440374293,2025-03-03 19:41:05.060555,2025-03-03 19:41:05.356283,0 days 00:00:00.295728,gaussian_mixture,abundance,2.2,2,COMPLETE
3140,0.45092458224113374,2025-03-03 19:41:05.357289,2025-03-03 19:41:05.636311,0 days 00:00:00.279022,gaussian_mixture,abundance,2.45,2,COMPLETE
3141,0.6327949045113584,2025-03-03 19:41:05.638298,2025-03-03 19:41:05.919242,0 days 00:00:00.280944,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3142,0.5111346874636788,2025-03-03 19:41:05.921232,2025-03-03 19:41:06.202825,0 days 00:00:00.281593,gaussian_mixture,abundance,2.2,2,COMPLETE
3143,0.4941380797390426,2025-03-03 19:41:06.204827,2025-03-03 19:41:06.484254,0 days 00:00:00.279427,gaussian_mixture,abundance,2.5,2,COMPLETE
3144,0.3381212373886965,2025-03-03 19:41:06.485257,2025-03-03 19:41:06.768260,0 days 00:00:00.283003,gaussian_mixture,abundance,2.35,2,COMPLETE
3145,0.025944793233839337,2025-03-03 19:41:06.769266,2025-03-03 19:41:08.218642,0 days 00:00:01.449376,gaussian_mixture,presence,15.0,2,COMPLETE
3146,0.5322942023804138,2025-03-03 19:41:08.220630,2025-03-03 19:41:08.522969,0 days 00:00:00.302339,gaussian_mixture,abundance,2.2,2,COMPLETE
3147,0.40805611560051586,2025-03-03 19:41:08.523969,2025-03-03 19:41:08.792924,0 days 00:00:00.268955,gaussian_mixture,abundance,2.25,2,COMPLETE
3148,0.3758807168551791,2025-03-03 19:41:08.793919,2025-03-03 19:41:09.052663,0 days 00:00:00.258744,gaussian_mixture,abundance,2.5500000000000003,2,COMPLETE
3149,0.4419632616485648,2025-03-03 19:41:09.054646,2025-03-03 19:41:09.325195,0 days 00:00:00.270549,gaussian_mixture,abundance,2.4000000000000004,3,COMPLETE
3150,0.3090439878985881,2025-03-03 19:41:09.327377,2025-03-03 19:41:09.612717,0 days 00:00:00.285340,gaussian_mixture,abundance,2.35,2,COMPLETE
3151,0.46726768316096495,2025-03-03 19:41:09.614709,2025-03-03 19:41:09.884513,0 days 00:00:00.269804,kmeans,abundance,2.2,2,COMPLETE
3152,0.35537511599553323,2025-03-03 19:41:09.886511,2025-03-03 19:41:10.182365,0 days 00:00:00.295854,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3153,0.49207144259254554,2025-03-03 19:41:10.184357,2025-03-03 19:41:10.452816,0 days 00:00:00.268459,gaussian_mixture,abundance,2.15,2,COMPLETE
3154,0.39287235151548117,2025-03-03 19:41:10.454799,2025-03-03 19:41:10.728890,0 days 00:00:00.274091,gaussian_mixture,abundance,1.7000000000000002,2,COMPLETE
3155,0.49207144259254554,2025-03-03 19:41:10.730880,2025-03-03 19:41:11.000659,0 days 00:00:00.269779,gaussian_mixture,abundance,2.25,2,COMPLETE
3156,0.44182538969470286,2025-03-03 19:41:11.001659,2025-03-03 19:41:11.266329,0 days 00:00:00.264670,gaussian_mixture,abundance,2.45,2,COMPLETE
3157,0.27875932530704456,2025-03-03 19:41:11.268328,2025-03-03 19:41:11.548634,0 days 00:00:00.280306,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3158,0.3984520693177645,2025-03-03 19:41:11.550623,2025-03-03 19:41:11.834841,0 days 00:00:00.284218,gaussian_mixture,abundance,2.2,6,COMPLETE
3159,0.2879580393889053,2025-03-03 19:41:11.835835,2025-03-03 19:41:12.103641,0 days 00:00:00.267806,gaussian_mixture,abundance,2.15,2,COMPLETE
3160,0.4658321144516592,2025-03-03 19:41:12.105641,2025-03-03 19:41:12.374652,0 days 00:00:00.269011,gaussian_mixture,abundance,2.35,4,COMPLETE
3161,0.33536542707922495,2025-03-03 19:41:12.376444,2025-03-03 19:41:12.641986,0 days 00:00:00.265542,gaussian_mixture,abundance,2.5,2,COMPLETE
3162,0.4620612526264399,2025-03-03 19:41:12.643975,2025-03-03 19:41:12.922150,0 days 00:00:00.278175,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3163,0.6353749482218015,2025-03-03 19:41:12.923160,2025-03-03 19:41:13.196048,0 days 00:00:00.272888,gaussian_mixture,abundance,2.25,2,COMPLETE
3164,0.40670251613379593,2025-03-03 19:41:13.198035,2025-03-03 19:41:13.463347,0 days 00:00:00.265312,gaussian_mixture,abundance,2.15,2,COMPLETE
3165,0.055094508138796995,2025-03-03 19:41:13.466342,2025-03-03 19:41:14.779875,0 days 00:00:01.313533,gaussian_mixture,presence,40.0,2,COMPLETE
3166,0.3516851377441609,2025-03-03 19:41:14.782873,2025-03-03 19:41:15.057529,0 days 00:00:00.274656,gaussian_mixture,abundance,2.25,2,COMPLETE
3167,0.3884033869204832,2025-03-03 19:41:15.058518,2025-03-03 19:41:15.339369,0 days 00:00:00.280851,gaussian_mixture,abundance,2.2,2,COMPLETE
3168,0.4574418158780137,2025-03-03 19:41:15.340361,2025-03-03 19:41:15.619891,0 days 00:00:00.279530,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3169,0.4010735060908689,2025-03-03 19:41:15.621681,2025-03-03 19:41:15.905734,0 days 00:00:00.284053,gaussian_mixture,abundance,2.4000000000000004,3,COMPLETE
3170,0.5248279607401043,2025-03-03 19:41:15.907727,2025-03-03 19:41:16.190662,0 days 00:00:00.282935,kmeans,abundance,2.15,2,COMPLETE
3171,0.5948596584458474,2025-03-03 19:41:16.192666,2025-03-03 19:41:16.486295,0 days 00:00:00.293629,gaussian_mixture,abundance,2.2,2,COMPLETE
3172,0.4246374238654266,2025-03-03 19:41:16.488291,2025-03-03 19:41:16.769053,0 days 00:00:00.280762,gaussian_mixture,abundance,1.35,2,COMPLETE
3173,0.3703763521129916,2025-03-03 19:41:16.771035,2025-03-03 19:41:17.036915,0 days 00:00:00.265880,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3174,0.5948596584458474,2025-03-03 19:41:17.037910,2025-03-03 19:41:17.307729,0 days 00:00:00.269819,gaussian_mixture,abundance,2.35,2,COMPLETE
3175,0.48519962452183896,2025-03-03 19:41:17.309712,2025-03-03 19:41:17.588505,0 days 00:00:00.278793,gaussian_mixture,abundance,2.25,2,COMPLETE
3176,0.4705519246286456,2025-03-03 19:41:17.590488,2025-03-03 19:41:17.874503,0 days 00:00:00.284015,gaussian_mixture,abundance,2.15,2,COMPLETE
3177,0.5680346930163669,2025-03-03 19:41:17.877432,2025-03-03 19:41:18.181594,0 days 00:00:00.304162,gaussian_mixture,abundance,2.45,2,COMPLETE
3178,0.3373758978012708,2025-03-03 19:41:18.183596,2025-03-03 19:41:18.469289,0 days 00:00:00.285693,gaussian_mixture,abundance,2.15,2,COMPLETE
3179,0.5994595470614495,2025-03-03 19:41:18.471284,2025-03-03 19:41:18.780821,0 days 00:00:00.309537,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3180,0.7054126986918515,2025-03-03 19:41:18.782811,2025-03-03 19:41:19.063424,0 days 00:00:00.280613,gaussian_mixture,abundance,2.2,2,COMPLETE
3181,0.4103680997793491,2025-03-03 19:41:19.065416,2025-03-03 19:41:19.372800,0 days 00:00:00.307384,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3182,0.138825369239785,2025-03-03 19:41:19.374796,2025-03-03 19:41:19.677997,0 days 00:00:00.303201,gaussian_mixture,abundance,2.35,2,COMPLETE
3183,0.5975288158361411,2025-03-03 19:41:19.679973,2025-03-03 19:41:19.980266,0 days 00:00:00.300293,gaussian_mixture,abundance,2.25,2,COMPLETE
3184,0.05497002269884614,2025-03-03 19:41:19.984252,2025-03-03 19:41:21.327704,0 days 00:00:01.343452,gaussian_mixture,presence,55.0,2,COMPLETE
3185,0.35096518375626073,2025-03-03 19:41:21.329696,2025-03-03 19:41:21.607515,0 days 00:00:00.277819,gaussian_mixture,abundance,1.85,2,COMPLETE
3186,0.48427716887647315,2025-03-03 19:41:21.608498,2025-03-03 19:41:21.888891,0 days 00:00:00.280393,gaussian_mixture,abundance,2.5,2,COMPLETE
3187,0.582605891454117,2025-03-03 19:41:21.890885,2025-03-03 19:41:22.170730,0 days 00:00:00.279845,gaussian_mixture,abundance,2.15,2,COMPLETE
3188,0.5409518746395119,2025-03-03 19:41:22.172312,2025-03-03 19:41:22.457748,0 days 00:00:00.285436,gaussian_mixture,abundance,1.5,2,COMPLETE
3189,0.3954582523690139,2025-03-03 19:41:22.459742,2025-03-03 19:41:22.742810,0 days 00:00:00.283068,gaussian_mixture,abundance,2.25,2,COMPLETE
3190,0.5676616696479457,2025-03-03 19:41:22.745804,2025-03-03 19:41:23.025459,0 days 00:00:00.279655,gaussian_mixture,abundance,2.2,2,COMPLETE
3191,0.5086469555306806,2025-03-03 19:41:23.028458,2025-03-03 19:41:23.289455,0 days 00:00:00.260997,kmeans,abundance,2.45,2,COMPLETE
3192,0.2814270747796983,2025-03-03 19:41:23.290453,2025-03-03 19:41:23.578289,0 days 00:00:00.287836,gaussian_mixture,abundance,2.35,2,COMPLETE
3193,0.6293027178587558,2025-03-03 19:41:23.580274,2025-03-03 19:41:23.858180,0 days 00:00:00.277906,gaussian_mixture,abundance,2.15,2,COMPLETE
3194,0.6363673056234498,2025-03-03 19:41:23.860165,2025-03-03 19:41:24.142245,0 days 00:00:00.282080,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3195,0.417301453466657,2025-03-03 19:41:24.144228,2025-03-03 19:41:24.446759,0 days 00:00:00.302531,gaussian_mixture,abundance,2.2,5,COMPLETE
3196,0.5414894896211175,2025-03-03 19:41:24.448751,2025-03-03 19:41:24.728386,0 days 00:00:00.279635,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3197,0.4583857557370269,2025-03-03 19:41:24.731371,2025-03-03 19:41:25.004718,0 days 00:00:00.273347,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3198,0.44706250109719514,2025-03-03 19:41:25.006523,2025-03-03 19:41:25.271133,0 days 00:00:00.264610,gaussian_mixture,abundance,2.25,2,COMPLETE
3199,0.6349312402915339,2025-03-03 19:41:25.273133,2025-03-03 19:41:25.549770,0 days 00:00:00.276637,gaussian_mixture,abundance,2.15,2,COMPLETE
3200,0.41373421815655986,2025-03-03 19:41:25.551768,2025-03-03 19:41:25.814753,0 days 00:00:00.262985,gaussian_mixture,abundance,2.25,2,COMPLETE
3201,0.01434732185146787,2025-03-03 19:41:25.816675,2025-03-03 19:41:27.243790,0 days 00:00:01.427115,gaussian_mixture,presence,10.0,2,COMPLETE
3202,0.41916444335282976,2025-03-03 19:41:27.245796,2025-03-03 19:41:27.529597,0 days 00:00:00.283801,gaussian_mixture,abundance,1.9000000000000001,2,COMPLETE
3203,0.5946861928672319,2025-03-03 19:41:27.531596,2025-03-03 19:41:27.811472,0 days 00:00:00.279876,gaussian_mixture,abundance,2.35,2,COMPLETE
3204,0.5189251340886795,2025-03-03 19:41:27.814469,2025-03-03 19:41:28.085169,0 days 00:00:00.270700,gaussian_mixture,abundance,2.15,2,COMPLETE
3205,0.430183284376424,2025-03-03 19:41:28.086168,2025-03-03 19:41:28.431488,0 days 00:00:00.345320,gaussian_mixture,abundance,2.45,2,COMPLETE
3206,0.5669679420138213,2025-03-03 19:41:28.436478,2025-03-03 19:41:28.790354,0 days 00:00:00.353876,gaussian_mixture,abundance,2.1,2,COMPLETE
3207,0.4474165975788649,2025-03-03 19:41:28.792355,2025-03-03 19:41:29.204192,0 days 00:00:00.411837,gaussian_mixture,abundance,2.2,2,COMPLETE
3208,0.4430032126549093,2025-03-03 19:41:29.206192,2025-03-03 19:41:29.514891,0 days 00:00:00.308699,kmeans,abundance,2.4000000000000004,2,COMPLETE
3209,0.2554447030905871,2025-03-03 19:41:29.517889,2025-03-03 19:41:29.868581,0 days 00:00:00.350692,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3210,0.461129943389938,2025-03-03 19:41:29.872084,2025-03-03 19:41:30.178784,0 days 00:00:00.306700,gaussian_mixture,abundance,2.25,4,COMPLETE
3211,0.5059476514216298,2025-03-03 19:41:30.180767,2025-03-03 19:41:30.462608,0 days 00:00:00.281841,gaussian_mixture,abundance,2.1,2,COMPLETE
3212,0.17267662467472494,2025-03-03 19:41:30.464612,2025-03-03 19:41:30.813318,0 days 00:00:00.348706,gaussian_mixture,abundance,2.2,2,COMPLETE
3213,0.5705712549542383,2025-03-03 19:41:30.818495,2025-03-03 19:41:31.275451,0 days 00:00:00.456956,gaussian_mixture,abundance,2.35,2,COMPLETE
3214,0.38630246232212645,2025-03-03 19:41:31.278456,2025-03-03 19:41:31.567090,0 days 00:00:00.288634,gaussian_mixture,abundance,2.2,2,COMPLETE
3215,0.5130606017320043,2025-03-03 19:41:31.569092,2025-03-03 19:41:31.968119,0 days 00:00:00.399027,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3216,0.6037414212694955,2025-03-03 19:41:31.970132,2025-03-03 19:41:32.246286,0 days 00:00:00.276154,gaussian_mixture,abundance,2.5,2,COMPLETE
3217,0.5213603788544849,2025-03-03 19:41:32.249289,2025-03-03 19:41:32.550248,0 days 00:00:00.300959,gaussian_mixture,abundance,2.15,2,COMPLETE
3218,0.3815409553359833,2025-03-03 19:41:32.552250,2025-03-03 19:41:32.883749,0 days 00:00:00.331499,gaussian_mixture,abundance,1.8,2,COMPLETE
3219,0.36468283137721647,2025-03-03 19:41:32.885746,2025-03-03 19:41:33.161611,0 days 00:00:00.275865,gaussian_mixture,abundance,2.1,2,COMPLETE
3220,0.7495319919181703,2025-03-03 19:41:33.163952,2025-03-03 19:41:33.430632,0 days 00:00:00.266680,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3221,0.5801307163898433,2025-03-03 19:41:33.432845,2025-03-03 19:41:33.699273,0 days 00:00:00.266428,gaussian_mixture,abundance,2.35,2,COMPLETE
3222,0.007508541550907704,2025-03-03 19:41:33.701278,2025-03-03 19:41:35.150571,0 days 00:00:01.449293,gaussian_mixture,presence,10.0,2,COMPLETE
3223,0.44871031198451405,2025-03-03 19:41:35.152579,2025-03-03 19:41:35.430756,0 days 00:00:00.278177,gaussian_mixture,abundance,2.35,3,COMPLETE
3224,0.3919162705708459,2025-03-03 19:41:35.432761,2025-03-03 19:41:35.707082,0 days 00:00:00.274321,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3225,0.29954334271514466,2025-03-03 19:41:35.709092,2025-03-03 19:41:35.988546,0 days 00:00:00.279454,gaussian_mixture,abundance,2.35,2,COMPLETE
3226,0.49541860090379675,2025-03-03 19:41:35.990226,2025-03-03 19:41:36.250426,0 days 00:00:00.260200,kmeans,abundance,2.3000000000000003,2,COMPLETE
3227,0.4063617818462012,2025-03-03 19:41:36.251426,2025-03-03 19:41:36.520097,0 days 00:00:00.268671,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3228,0.6509159960668365,2025-03-03 19:41:36.522097,2025-03-03 19:41:36.785896,0 days 00:00:00.263799,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3229,0.5503319725025076,2025-03-03 19:41:36.787897,2025-03-03 19:41:37.051406,0 days 00:00:00.263509,gaussian_mixture,abundance,2.35,2,COMPLETE
3230,0.6353749482218015,2025-03-03 19:41:37.053411,2025-03-03 19:41:37.341864,0 days 00:00:00.288453,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3231,0.5306643658708208,2025-03-03 19:41:37.343867,2025-03-03 19:41:37.619318,0 days 00:00:00.275451,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3232,0.580944038519195,2025-03-03 19:41:37.621320,2025-03-03 19:41:37.893655,0 days 00:00:00.272335,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3233,0.49521430881665685,2025-03-03 19:41:37.894781,2025-03-03 19:41:38.192528,0 days 00:00:00.297747,gaussian_mixture,abundance,2.35,2,COMPLETE
3234,0.5372411554306852,2025-03-03 19:41:38.194527,2025-03-03 19:41:38.492847,0 days 00:00:00.298320,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3235,0.44594258609499093,2025-03-03 19:41:38.494847,2025-03-03 19:41:38.796718,0 days 00:00:00.301871,gaussian_mixture,abundance,2.45,2,COMPLETE
3236,0.5190952914006415,2025-03-03 19:41:38.798734,2025-03-03 19:41:39.102781,0 days 00:00:00.304047,gaussian_mixture,abundance,2.35,2,COMPLETE
3237,0.6567380271333609,2025-03-03 19:41:39.103786,2025-03-03 19:41:39.368029,0 days 00:00:00.264243,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3238,0.4577931444420734,2025-03-03 19:41:39.370026,2025-03-03 19:41:39.639260,0 days 00:00:00.269234,gaussian_mixture,abundance,2.45,2,COMPLETE
3239,0.38103106126686337,2025-03-03 19:41:39.641257,2025-03-03 19:41:39.906579,0 days 00:00:00.265322,gaussian_mixture,abundance,2.25,2,COMPLETE
3240,0.4949395101765262,2025-03-03 19:41:39.908584,2025-03-03 19:41:40.174804,0 days 00:00:00.266220,gaussian_mixture,abundance,2.35,2,COMPLETE
3241,0.3067579060157749,2025-03-03 19:41:40.176788,2025-03-03 19:41:40.439466,0 days 00:00:00.262678,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3242,0.013383367134267035,2025-03-03 19:41:40.440466,2025-03-03 19:41:41.835059,0 days 00:00:01.394593,gaussian_mixture,presence,10.0,2,COMPLETE
3243,0.501628329287281,2025-03-03 19:41:41.837059,2025-03-03 19:41:42.112483,0 days 00:00:00.275424,gaussian_mixture,abundance,2.6,2,COMPLETE
3244,0.5024761980815013,2025-03-03 19:41:42.114490,2025-03-03 19:41:42.380557,0 days 00:00:00.266067,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3245,0.4061662582494874,2025-03-03 19:41:42.381559,2025-03-03 19:41:42.661110,0 days 00:00:00.279551,kmeans,abundance,2.3000000000000003,2,COMPLETE
3246,0.42414859470778676,2025-03-03 19:41:42.663117,2025-03-03 19:41:42.948516,0 days 00:00:00.285399,gaussian_mixture,abundance,2.25,2,COMPLETE
3247,0.21607708647828378,2025-03-03 19:41:42.950518,2025-03-03 19:41:43.215625,0 days 00:00:00.265107,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3248,0.32550423453816363,2025-03-03 19:41:43.216620,2025-03-03 19:41:43.493009,0 days 00:00:00.276389,gaussian_mixture,abundance,2.5,2,COMPLETE
3249,0.49019458951075096,2025-03-03 19:41:43.494016,2025-03-03 19:41:43.807235,0 days 00:00:00.313219,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3250,0.5932832251718411,2025-03-03 19:41:43.808990,2025-03-03 19:41:44.075544,0 days 00:00:00.266554,gaussian_mixture,abundance,2.25,2,COMPLETE
3251,0.3052093134381472,2025-03-03 19:41:44.077349,2025-03-03 19:41:44.343522,0 days 00:00:00.266173,gaussian_mixture,abundance,2.25,2,COMPLETE
3252,0.5169475673575634,2025-03-03 19:41:44.345532,2025-03-03 19:41:44.624508,0 days 00:00:00.278976,gaussian_mixture,abundance,2.35,2,COMPLETE
3253,0.629588505653276,2025-03-03 19:41:44.625509,2025-03-03 19:41:44.917710,0 days 00:00:00.292201,gaussian_mixture,abundance,2.45,2,COMPLETE
3254,0.21305108058942773,2025-03-03 19:41:44.919710,2025-03-03 19:41:45.182064,0 days 00:00:00.262354,gaussian_mixture,abundance,2.25,2,COMPLETE
3255,0.5953479473284168,2025-03-03 19:41:45.183867,2025-03-03 19:41:45.447792,0 days 00:00:00.263925,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3256,0.481972926461354,2025-03-03 19:41:45.448788,2025-03-03 19:41:45.715988,0 days 00:00:00.267200,gaussian_mixture,abundance,2.35,2,COMPLETE
3257,0.39043593083977834,2025-03-03 19:41:45.717988,2025-03-03 19:41:45.991194,0 days 00:00:00.273206,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3258,0.011587332854732268,2025-03-03 19:41:45.994188,2025-03-03 19:41:47.383267,0 days 00:00:01.389079,gaussian_mixture,presence,10.0,2,COMPLETE
3259,0.5301462566216192,2025-03-03 19:41:47.385549,2025-03-03 19:41:47.650257,0 days 00:00:00.264708,gaussian_mixture,abundance,2.25,2,COMPLETE
3260,0.5777421773268061,2025-03-03 19:41:47.652257,2025-03-03 19:41:47.921883,0 days 00:00:00.269626,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3261,0.5702475909120437,2025-03-03 19:41:47.924028,2025-03-03 19:41:48.204390,0 days 00:00:00.280362,gaussian_mixture,abundance,2.5500000000000003,2,COMPLETE
3262,0.544783865001294,2025-03-03 19:41:48.206390,2025-03-03 19:41:48.470007,0 days 00:00:00.263617,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3263,0.5889128478555783,2025-03-03 19:41:48.472012,2025-03-03 19:41:48.744119,0 days 00:00:00.272107,gaussian_mixture,abundance,2.25,4,COMPLETE
3264,0.4773300747789088,2025-03-03 19:41:48.746114,2025-03-03 19:41:49.038213,0 days 00:00:00.292099,gaussian_mixture,abundance,2.35,6,COMPLETE
3265,0.42557545560962984,2025-03-03 19:41:49.040213,2025-03-03 19:41:49.296255,0 days 00:00:00.256042,kmeans,abundance,2.45,2,COMPLETE
3266,0.4111097938469953,2025-03-03 19:41:49.298260,2025-03-03 19:41:49.580369,0 days 00:00:00.282109,gaussian_mixture,abundance,2.25,2,COMPLETE
3267,0.3191866662853013,2025-03-03 19:41:49.583372,2025-03-03 19:41:49.849608,0 days 00:00:00.266236,gaussian_mixture,abundance,2.35,2,COMPLETE
3268,0.5086495709118118,2025-03-03 19:41:49.851608,2025-03-03 19:41:50.125281,0 days 00:00:00.273673,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3269,0.4470567111077077,2025-03-03 19:41:50.126790,2025-03-03 19:41:50.405583,0 days 00:00:00.278793,gaussian_mixture,abundance,2.25,3,COMPLETE
3270,0.5678891356856075,2025-03-03 19:41:50.406578,2025-03-03 19:41:50.674985,0 days 00:00:00.268407,gaussian_mixture,abundance,2.45,2,COMPLETE
3271,0.4151690659108903,2025-03-03 19:41:50.675990,2025-03-03 19:41:50.952332,0 days 00:00:00.276342,gaussian_mixture,abundance,2.3000000000000003,2,COMPLETE
3272,0.5884514058163457,2025-03-03 19:41:50.954341,2025-03-03 19:41:51.238988,0 days 00:00:00.284647,gaussian_mixture,abundance,2.25,2,COMPLETE
3273,0.3835773903696933,2025-03-03 19:41:51.240791,2025-03-03 19:41:51.513040,0 days 00:00:00.272249,gaussian_mixture,abundance,2.4000000000000004,2,COMPLETE
3274,0.6960384751202662,2025-03-03 19:41:51.515387,2025-03-03 19:41:51.790352,0 days 00:00:00.274965,gaussian_mixture,abundance,2.35,2,COMPLETE
3275,0.33839143296808094,2025-03-03 19:41:51.792351,2025-03-03 19:41:52.053509,0 days 00:00:00.261158,gaussian_mixture,abundance,2.2,2,COMPLETE
3276,0.5632603072142771,2025-03-03 19:41:52.055509,2025-03-03 19:41:52.336342,0 days 00:00:00.280833,gaussian_mixture,abundance,2.25,2,COMPLETE
