number,value,datetime_start,datetime_complete,duration,params_algorithm,params_filter_criteria,params_filter_threshold,params_k,state
345,0.5098058822179727,2024-12-18 23:48:32.595800,2024-12-18 23:48:32.712250,0 days 00:00:00.116450,kmeans,abundance,1.4000000000000001,8,COMPLETE
346,0.5820501185631372,2024-12-18 23:48:32.713576,2024-12-18 23:48:32.826028,0 days 00:00:00.112452,kmeans,abundance,2.0,8,COMPLETE
347,0.5132338880701646,2024-12-18 23:48:32.827477,2024-12-18 23:48:32.942210,0 days 00:00:00.114733,kmeans,abundance,1.5,8,COMPLETE
348,0.49764716528687086,2024-12-18 23:48:32.943644,2024-12-18 23:48:33.060746,0 days 00:00:00.117102,kmeans,abundance,1.4000000000000001,8,COMPLETE
349,0.44902285969909256,2024-12-18 23:48:33.062188,2024-12-18 23:48:33.177710,0 days 00:00:00.115522,kmeans,abundance,1.8,8,COMPLETE
350,0.468725068472341,2024-12-18 23:48:33.179042,2024-12-18 23:48:33.308913,0 days 00:00:00.129871,kmeans,abundance,0.4,9,COMPLETE
351,0.6077098204749966,2024-12-18 23:48:33.310244,2024-12-18 23:48:33.426063,0 days 00:00:00.115819,kmeans,abundance,1.3,8,COMPLETE
352,0.6034505565292244,2024-12-18 23:48:33.427463,2024-12-18 23:48:33.546405,0 days 00:00:00.118942,kmeans,abundance,1.5,9,COMPLETE
353,0.4965596735123156,2024-12-18 23:48:33.547579,2024-12-18 23:48:33.663045,0 days 00:00:00.115466,kmeans,abundance,1.4000000000000001,10,COMPLETE
354,0.5289177469793604,2024-12-18 23:48:33.664470,2024-12-18 23:48:33.782528,0 days 00:00:00.118058,kmeans,abundance,1.6,10,COMPLETE
355,0.5624092264971141,2024-12-18 23:48:33.783935,2024-12-18 23:48:33.899202,0 days 00:00:00.115267,kmeans,abundance,1.7000000000000002,7,COMPLETE
356,0.5507550948191285,2024-12-18 23:48:33.900530,2024-12-18 23:48:34.018725,0 days 00:00:00.118195,kmeans,abundance,1.8,9,COMPLETE
357,0.6002628509081002,2024-12-18 23:48:34.020151,2024-12-18 23:48:34.138335,0 days 00:00:00.118184,kmeans,abundance,1.4000000000000001,8,COMPLETE
358,0.579973518598497,2024-12-18 23:48:34.139766,2024-12-18 23:48:34.256988,0 days 00:00:00.117222,kmeans,abundance,1.5,3,COMPLETE
359,0.5819552974991443,2024-12-18 23:48:34.258401,2024-12-18 23:48:34.372661,0 days 00:00:00.114260,kmeans,abundance,1.3,7,COMPLETE
360,0.513842500750458,2024-12-18 23:48:34.374017,2024-12-18 23:48:34.491569,0 days 00:00:00.117552,kmeans,abundance,1.6,10,COMPLETE
361,0.6258340949433554,2024-12-18 23:48:34.492999,2024-12-18 23:48:34.607130,0 days 00:00:00.114131,kmeans,abundance,1.9000000000000001,10,COMPLETE
362,0.4889536515772481,2024-12-18 23:48:34.608445,2024-12-18 23:48:34.723318,0 days 00:00:00.114873,kmeans,abundance,1.7000000000000002,10,COMPLETE
363,0.610132003888549,2024-12-18 23:48:34.724769,2024-12-18 23:48:34.842527,0 days 00:00:00.117758,kmeans,abundance,1.3,10,COMPLETE
364,0.3765841258961304,2024-12-18 23:48:34.843943,2024-12-18 23:48:34.985972,0 days 00:00:00.142029,kmeans,abundance,0.2,9,COMPLETE
365,0.5318878527384027,2024-12-18 23:48:34.987409,2024-12-18 23:48:35.115456,0 days 00:00:00.128047,kmeans,abundance,0.6000000000000001,10,COMPLETE
366,0.5730045950252741,2024-12-18 23:48:35.116437,2024-12-18 23:48:35.235923,0 days 00:00:00.119486,kmeans,abundance,1.5,8,COMPLETE
367,0.6039631695055226,2024-12-18 23:48:35.237352,2024-12-18 23:48:35.354941,0 days 00:00:00.117589,kmeans,abundance,1.4000000000000001,10,COMPLETE
368,0.6756759347598987,2024-12-18 23:48:35.356366,2024-12-18 23:48:35.472467,0 days 00:00:00.116101,kmeans,abundance,2.1,10,COMPLETE
369,0.5073150909660821,2024-12-18 23:48:35.473791,2024-12-18 23:48:35.589912,0 days 00:00:00.116121,kmeans,abundance,1.7000000000000002,6,COMPLETE
370,0.6189582722037864,2024-12-18 23:48:35.591329,2024-12-18 23:48:35.703822,0 days 00:00:00.112493,kmeans,abundance,2.3000000000000003,8,COMPLETE
371,0.5525571763631781,2024-12-18 23:48:35.705260,2024-12-18 23:48:35.817515,0 days 00:00:00.112255,kmeans,abundance,2.2,9,COMPLETE
372,0.6788790025109318,2024-12-18 23:48:35.818939,2024-12-18 23:48:35.933353,0 days 00:00:00.114414,kmeans,abundance,2.1,8,COMPLETE
373,0.6698414830166497,2024-12-18 23:48:35.934793,2024-12-18 23:48:36.053228,0 days 00:00:00.118435,kmeans,abundance,2.1,10,COMPLETE
374,0.5219523638181788,2024-12-18 23:48:36.054674,2024-12-18 23:48:36.169456,0 days 00:00:00.114782,kmeans,abundance,2.3000000000000003,10,COMPLETE
375,0.540623353520279,2024-12-18 23:48:36.170872,2024-12-18 23:48:36.283698,0 days 00:00:00.112826,kmeans,abundance,2.0,9,COMPLETE
376,0.5402190973614398,2024-12-18 23:48:36.285145,2024-12-18 23:48:36.397057,0 days 00:00:00.111912,kmeans,abundance,2.1,10,COMPLETE
377,0.6020290417864399,2024-12-18 23:48:36.398482,2024-12-18 23:48:36.512637,0 days 00:00:00.114155,kmeans,abundance,2.1,10,COMPLETE
378,0.5709514090111272,2024-12-18 23:48:36.513961,2024-12-18 23:48:36.629409,0 days 00:00:00.115448,kmeans,abundance,2.2,8,COMPLETE
379,0.5371956807059126,2024-12-18 23:48:36.630782,2024-12-18 23:48:36.746193,0 days 00:00:00.115411,kmeans,abundance,2.1,10,COMPLETE
380,0.6587416314419182,2024-12-18 23:48:36.747526,2024-12-18 23:48:36.862928,0 days 00:00:00.115402,kmeans,abundance,2.0,8,COMPLETE
381,0.5624053149256351,2024-12-18 23:48:36.864360,2024-12-18 23:48:36.981353,0 days 00:00:00.116993,kmeans,abundance,2.0,8,COMPLETE
382,0.5392007623721335,2024-12-18 23:48:36.982429,2024-12-18 23:48:37.096086,0 days 00:00:00.113657,kmeans,abundance,2.1,8,COMPLETE
383,0.43441236634958896,2024-12-18 23:48:37.097477,2024-12-18 23:48:37.213765,0 days 00:00:00.116288,kmeans,abundance,2.2,8,COMPLETE
384,0.5557907704183916,2024-12-18 23:48:37.215221,2024-12-18 23:48:37.326570,0 days 00:00:00.111349,kmeans,abundance,2.1,8,COMPLETE
385,0.6053455426895047,2024-12-18 23:48:37.328007,2024-12-18 23:48:37.441340,0 days 00:00:00.113333,kmeans,abundance,2.0,7,COMPLETE
386,0.6301290611613402,2024-12-18 23:48:37.442685,2024-12-18 23:48:37.557275,0 days 00:00:00.114590,kmeans,abundance,2.2,8,COMPLETE
387,0.6292589698165383,2024-12-18 23:48:37.558730,2024-12-18 23:48:37.673165,0 days 00:00:00.114435,kmeans,abundance,2.1,8,COMPLETE
388,0.5494235621354026,2024-12-18 23:48:37.674609,2024-12-18 23:48:37.788630,0 days 00:00:00.114021,kmeans,abundance,2.2,8,COMPLETE
389,0.534121457171212,2024-12-18 23:48:37.790074,2024-12-18 23:48:37.904982,0 days 00:00:00.114908,kmeans,abundance,2.0,8,COMPLETE
390,0.6277435710489346,2024-12-18 23:48:37.906434,2024-12-18 23:48:38.023731,0 days 00:00:00.117297,kmeans,abundance,2.1,9,COMPLETE
391,0.5514814507795319,2024-12-18 23:48:38.025177,2024-12-18 23:48:38.140450,0 days 00:00:00.115273,kmeans,abundance,2.0,7,COMPLETE
392,0.5996909285841217,2024-12-18 23:48:38.141894,2024-12-18 23:48:38.259255,0 days 00:00:00.117361,kmeans,abundance,2.0,8,COMPLETE
393,0.6347124548003201,2024-12-18 23:48:38.260344,2024-12-18 23:48:38.373380,0 days 00:00:00.113036,kmeans,abundance,1.9000000000000001,9,COMPLETE
394,0.5750747314242889,2024-12-18 23:48:38.374736,2024-12-18 23:48:38.493159,0 days 00:00:00.118423,kmeans,abundance,1.9000000000000001,9,COMPLETE
395,0.5251757203492797,2024-12-18 23:48:38.494702,2024-12-18 23:48:38.612993,0 days 00:00:00.118291,kmeans,abundance,1.9000000000000001,9,COMPLETE
396,0.583928020194917,2024-12-18 23:48:38.614204,2024-12-18 23:48:38.728327,0 days 00:00:00.114123,kmeans,abundance,1.9000000000000001,9,COMPLETE
397,0.5868014624766448,2024-12-18 23:48:38.729752,2024-12-18 23:48:38.849500,0 days 00:00:00.119748,kmeans,abundance,1.0,9,COMPLETE
398,0.5859203648129724,2024-12-18 23:48:38.850935,2024-12-18 23:48:38.965819,0 days 00:00:00.114884,kmeans,abundance,1.9000000000000001,9,COMPLETE
399,0.46666071241573054,2024-12-18 23:48:38.967282,2024-12-18 23:48:39.083334,0 days 00:00:00.116052,kmeans,abundance,1.8,9,COMPLETE
400,0.5640135254962736,2024-12-18 23:48:39.084762,2024-12-18 23:48:39.201296,0 days 00:00:00.116534,kmeans,abundance,2.1,9,COMPLETE
401,0.6197084308157846,2024-12-18 23:48:39.202734,2024-12-18 23:48:39.315426,0 days 00:00:00.112692,kmeans,abundance,2.0,10,COMPLETE
402,0.5548859408224008,2024-12-18 23:48:39.316866,2024-12-18 23:48:39.431425,0 days 00:00:00.114559,kmeans,abundance,1.8,9,COMPLETE
403,0.5809065171398512,2024-12-18 23:48:39.432868,2024-12-18 23:48:39.545514,0 days 00:00:00.112646,kmeans,abundance,2.0,10,COMPLETE
404,0.6204003390685064,2024-12-18 23:48:39.546943,2024-12-18 23:48:39.661515,0 days 00:00:00.114572,kmeans,abundance,1.9000000000000001,10,COMPLETE
405,0.49675136083825316,2024-12-18 23:48:39.662958,2024-12-18 23:48:39.782743,0 days 00:00:00.119785,kmeans,abundance,1.0,10,COMPLETE
406,0.652973257868579,2024-12-18 23:48:39.784276,2024-12-18 23:48:39.903142,0 days 00:00:00.118866,kmeans,abundance,1.8,9,COMPLETE
407,0.45836331633580474,2024-12-18 23:48:39.904216,2024-12-18 23:48:40.025009,0 days 00:00:00.120793,kmeans,abundance,1.6,10,COMPLETE
408,0.5256141586594614,2024-12-18 23:48:40.026476,2024-12-18 23:48:40.145088,0 days 00:00:00.118612,kmeans,abundance,1.7000000000000002,10,COMPLETE
409,0.5990822872640867,2024-12-18 23:48:40.146197,2024-12-18 23:48:40.261669,0 days 00:00:00.115472,kmeans,abundance,1.8,9,COMPLETE
410,0.47474578047942245,2024-12-18 23:48:40.263021,2024-12-18 23:48:40.378422,0 days 00:00:00.115401,kmeans,abundance,1.6,10,COMPLETE
411,0.5286466449533723,2024-12-18 23:48:40.379843,2024-12-18 23:48:40.494049,0 days 00:00:00.114206,kmeans,abundance,2.1,6,COMPLETE
412,0.48544978076822876,2024-12-18 23:48:40.495502,2024-12-18 23:48:40.613209,0 days 00:00:00.117707,kmeans,abundance,1.7000000000000002,10,COMPLETE
413,0.5185920896562394,2024-12-18 23:48:40.614554,2024-12-18 23:48:40.728982,0 days 00:00:00.114428,kmeans,abundance,2.2,9,COMPLETE
414,0.5496809762108034,2024-12-18 23:48:40.730323,2024-12-18 23:48:40.853752,0 days 00:00:00.123429,kmeans,abundance,0.9,10,COMPLETE
415,0.517909981720441,2024-12-18 23:48:40.855214,2024-12-18 23:48:40.971732,0 days 00:00:00.116518,kmeans,abundance,1.8,10,COMPLETE
416,0.569361829979388,2024-12-18 23:48:40.973187,2024-12-18 23:48:41.090618,0 days 00:00:00.117431,kmeans,abundance,1.7000000000000002,10,COMPLETE
417,0.5010696853330828,2024-12-18 23:48:41.092034,2024-12-18 23:48:41.213607,0 days 00:00:00.121573,kmeans,abundance,1.5,9,COMPLETE
418,0.5383132153156499,2024-12-18 23:48:41.215063,2024-12-18 23:48:41.328066,0 days 00:00:00.113003,kmeans,abundance,2.3000000000000003,10,COMPLETE
419,0.5579836822200631,2024-12-18 23:48:41.329529,2024-12-18 23:48:41.451353,0 days 00:00:00.121824,kmeans,abundance,1.6,10,COMPLETE
420,0.5847838076263182,2024-12-18 23:48:41.452367,2024-12-18 23:48:41.571447,0 days 00:00:00.119080,kmeans,abundance,1.5,10,COMPLETE
421,0.4792663897636314,2024-12-18 23:48:41.572798,2024-12-18 23:48:41.694798,0 days 00:00:00.122000,kmeans,abundance,1.1,9,COMPLETE
422,0.5191806963221103,2024-12-18 23:48:41.695926,2024-12-18 23:48:41.816555,0 days 00:00:00.120629,kmeans,abundance,1.8,8,COMPLETE
423,0.5688834617600865,2024-12-18 23:48:41.817997,2024-12-18 23:48:41.935832,0 days 00:00:00.117835,kmeans,abundance,1.2000000000000002,10,COMPLETE
424,0.5211538113515659,2024-12-18 23:48:41.937274,2024-12-18 23:48:42.056726,0 days 00:00:00.119452,kmeans,abundance,1.4000000000000001,8,COMPLETE
425,0.6139269670715948,2024-12-18 23:48:42.058101,2024-12-18 23:48:42.176097,0 days 00:00:00.117996,kmeans,abundance,1.7000000000000002,10,COMPLETE
426,0.5544935279960117,2024-12-18 23:48:42.177562,2024-12-18 23:48:42.296028,0 days 00:00:00.118466,kmeans,abundance,1.6,9,COMPLETE
427,0.5962182332810942,2024-12-18 23:48:42.297486,2024-12-18 23:48:42.415377,0 days 00:00:00.117891,kmeans,abundance,1.4000000000000001,10,COMPLETE
428,0.5314760792325063,2024-12-18 23:48:42.416820,2024-12-18 23:48:42.537752,0 days 00:00:00.120932,kmeans,abundance,1.0,9,COMPLETE
429,0.5724706044426981,2024-12-18 23:48:42.539211,2024-12-18 23:48:42.653119,0 days 00:00:00.113908,kmeans,abundance,2.2,10,COMPLETE
430,0.5527134833848003,2024-12-18 23:48:42.654557,2024-12-18 23:48:42.771718,0 days 00:00:00.117161,kmeans,abundance,1.5,8,COMPLETE
431,0.5791526019957701,2024-12-18 23:48:42.773069,2024-12-18 23:48:42.886944,0 days 00:00:00.113875,kmeans,abundance,2.1,10,COMPLETE
432,0.6432169575535092,2024-12-18 23:48:42.888392,2024-12-18 23:48:43.009567,0 days 00:00:00.121175,kmeans,abundance,1.7000000000000002,8,COMPLETE
433,0.6145346362032007,2024-12-18 23:48:43.010697,2024-12-18 23:48:43.128833,0 days 00:00:00.118136,kmeans,abundance,1.7000000000000002,4,COMPLETE
434,0.5728876562731892,2024-12-18 23:48:43.130323,2024-12-18 23:48:43.250551,0 days 00:00:00.120228,kmeans,abundance,1.7000000000000002,8,COMPLETE
435,0.5800247244677169,2024-12-18 23:48:43.252263,2024-12-18 23:48:43.371458,0 days 00:00:00.119195,kmeans,abundance,1.6,8,COMPLETE
436,0.572649137211873,2024-12-18 23:48:43.372800,2024-12-18 23:48:43.490747,0 days 00:00:00.117947,kmeans,abundance,1.7000000000000002,8,COMPLETE
437,0.5358235340473122,2024-12-18 23:48:43.492220,2024-12-18 23:48:43.606915,0 days 00:00:00.114695,kmeans,abundance,1.8,7,COMPLETE
438,0.5569787962945957,2024-12-18 23:48:43.608387,2024-12-18 23:48:43.726870,0 days 00:00:00.118483,kmeans,abundance,1.6,8,COMPLETE
439,0.5103154524424948,2024-12-18 23:48:43.728346,2024-12-18 23:48:43.845144,0 days 00:00:00.116798,kmeans,abundance,1.7000000000000002,8,COMPLETE
440,0.4416895734074018,2024-12-18 23:48:43.846468,2024-12-18 23:48:43.963399,0 days 00:00:00.116931,kmeans,abundance,1.8,8,COMPLETE
441,0.6270931864260794,2024-12-18 23:48:43.964761,2024-12-18 23:48:44.082435,0 days 00:00:00.117674,kmeans,abundance,1.6,8,COMPLETE
442,0.4639525869082736,2024-12-18 23:48:44.083890,2024-12-18 23:48:44.203346,0 days 00:00:00.119456,kmeans,abundance,1.8,7,COMPLETE
443,0.4953794070036268,2024-12-18 23:48:44.204709,2024-12-18 23:48:44.320687,0 days 00:00:00.115978,kmeans,abundance,1.7000000000000002,10,COMPLETE
444,0.5931069882235093,2024-12-18 23:48:44.322197,2024-12-18 23:48:44.438978,0 days 00:00:00.116781,kmeans,abundance,1.6,8,COMPLETE
445,0.44916674076216867,2024-12-18 23:48:44.440460,2024-12-18 23:48:44.562672,0 days 00:00:00.122212,kmeans,abundance,1.1,10,COMPLETE
446,0.5051280169334745,2024-12-18 23:48:44.563855,2024-12-18 23:48:44.682029,0 days 00:00:00.118174,kmeans,abundance,1.8,7,COMPLETE
447,0.5689296187144116,2024-12-18 23:48:44.683253,2024-12-18 23:48:44.804296,0 days 00:00:00.121043,kmeans,abundance,1.5,10,COMPLETE
448,0.4936553817099627,2024-12-18 23:48:44.805760,2024-12-18 23:48:44.925612,0 days 00:00:00.119852,kmeans,abundance,1.6,10,COMPLETE
449,0.5757973552812219,2024-12-18 23:48:44.926721,2024-12-18 23:48:45.044577,0 days 00:00:00.117856,kmeans,abundance,1.7000000000000002,8,COMPLETE
450,0.546344484289652,2024-12-18 23:48:45.045927,2024-12-18 23:48:45.163094,0 days 00:00:00.117167,kmeans,abundance,2.2,10,COMPLETE
451,0.4867535939262588,2024-12-18 23:48:45.164567,2024-12-18 23:48:45.282258,0 days 00:00:00.117691,kmeans,abundance,2.1,10,COMPLETE
452,0.4632954486486405,2024-12-18 23:48:45.283608,2024-12-18 23:48:45.406151,0 days 00:00:00.122543,kmeans,abundance,1.5,8,COMPLETE
453,0.6386536896683798,2024-12-18 23:48:45.407627,2024-12-18 23:48:45.526205,0 days 00:00:00.118578,kmeans,abundance,1.7000000000000002,10,COMPLETE
454,0.5185733735805237,2024-12-18 23:48:45.527685,2024-12-18 23:48:45.647421,0 days 00:00:00.119736,kmeans,abundance,1.8,10,COMPLETE
455,0.5947067476217752,2024-12-18 23:48:45.648569,2024-12-18 23:48:45.766179,0 days 00:00:00.117610,kmeans,abundance,1.7000000000000002,10,COMPLETE
456,0.6972365082575106,2024-12-18 23:48:45.767642,2024-12-18 23:48:45.889278,0 days 00:00:00.121636,kmeans,abundance,1.6,10,COMPLETE
457,0.5873309207243639,2024-12-18 23:48:45.890731,2024-12-18 23:48:46.014185,0 days 00:00:00.123454,kmeans,abundance,1.6,10,COMPLETE
458,0.523795390828054,2024-12-18 23:48:46.015669,2024-12-18 23:48:46.139969,0 days 00:00:00.124300,kmeans,abundance,1.7000000000000002,10,COMPLETE
459,0.5034642023908195,2024-12-18 23:48:46.141181,2024-12-18 23:48:46.263981,0 days 00:00:00.122800,kmeans,abundance,1.6,10,COMPLETE
460,0.5531300642843359,2024-12-18 23:48:46.265208,2024-12-18 23:48:46.389713,0 days 00:00:00.124505,kmeans,abundance,1.0,10,COMPLETE
461,0.5221681746658019,2024-12-18 23:48:46.391216,2024-12-18 23:48:46.512832,0 days 00:00:00.121616,kmeans,abundance,1.7000000000000002,5,COMPLETE
462,0.5719514404715612,2024-12-18 23:48:46.513958,2024-12-18 23:48:46.630372,0 days 00:00:00.116414,kmeans,abundance,2.0,10,COMPLETE
463,0.5428209314929703,2024-12-18 23:48:46.631759,2024-12-18 23:48:46.748024,0 days 00:00:00.116265,kmeans,abundance,1.9000000000000001,10,COMPLETE
464,0.5028621004139721,2024-12-18 23:48:46.749551,2024-12-18 23:48:46.867734,0 days 00:00:00.118183,kmeans,abundance,1.7000000000000002,10,COMPLETE
465,0.5740717754388169,2024-12-18 23:48:46.869225,2024-12-18 23:48:46.987340,0 days 00:00:00.118115,kmeans,abundance,1.8,10,COMPLETE
466,0.498808276632638,2024-12-18 23:48:46.988812,2024-12-18 23:48:47.110293,0 days 00:00:00.121481,kmeans,abundance,1.6,10,COMPLETE
467,0.6193295569864823,2024-12-18 23:48:47.111675,2024-12-18 23:48:47.228916,0 days 00:00:00.117241,kmeans,abundance,2.3000000000000003,10,COMPLETE
468,0.5406330575605425,2024-12-18 23:48:47.230211,2024-12-18 23:48:47.349256,0 days 00:00:00.119045,kmeans,abundance,1.1,10,COMPLETE
469,0.5917889852188872,2024-12-18 23:48:47.350618,2024-12-18 23:48:47.469014,0 days 00:00:00.118396,kmeans,abundance,1.6,10,COMPLETE
470,0.5312050022891992,2024-12-18 23:48:47.470491,2024-12-18 23:48:47.588061,0 days 00:00:00.117570,kmeans,abundance,1.7000000000000002,10,COMPLETE
471,0.5672276186250059,2024-12-18 23:48:47.589410,2024-12-18 23:48:47.707708,0 days 00:00:00.118298,kmeans,abundance,2.1,10,COMPLETE
472,0.5474302455113826,2024-12-18 23:48:47.709204,2024-12-18 23:48:47.829040,0 days 00:00:00.119836,kmeans,abundance,1.5,10,COMPLETE
473,0.6061845390720189,2024-12-18 23:48:47.830484,2024-12-18 23:48:47.950211,0 days 00:00:00.119727,kmeans,abundance,1.6,10,COMPLETE
474,0.5873755873365326,2024-12-18 23:48:47.951589,2024-12-18 23:48:48.072762,0 days 00:00:00.121173,kmeans,abundance,1.8,10,COMPLETE
475,0.5501471692140995,2024-12-18 23:48:48.074234,2024-12-18 23:48:48.201267,0 days 00:00:00.127033,kmeans,abundance,0.9,10,COMPLETE
476,0.6605125920253938,2024-12-18 23:48:48.202338,2024-12-18 23:48:48.319067,0 days 00:00:00.116729,kmeans,abundance,1.9000000000000001,10,COMPLETE
477,0.5261820258129454,2024-12-18 23:48:48.320539,2024-12-18 23:48:48.438639,0 days 00:00:00.118100,kmeans,abundance,1.9000000000000001,10,COMPLETE
478,0.6858194419217171,2024-12-18 23:48:48.439996,2024-12-18 23:48:48.557420,0 days 00:00:00.117424,kmeans,abundance,1.9000000000000001,10,COMPLETE
479,0.48743940371187006,2024-12-18 23:48:48.558907,2024-12-18 23:48:48.673964,0 days 00:00:00.115057,kmeans,abundance,2.0,10,COMPLETE
480,0.6297458306224779,2024-12-18 23:48:48.675302,2024-12-18 23:48:48.792132,0 days 00:00:00.116830,kmeans,abundance,1.9000000000000001,10,COMPLETE
481,0.5635335951812416,2024-12-18 23:48:48.793502,2024-12-18 23:48:48.909644,0 days 00:00:00.116142,kmeans,abundance,2.0,10,COMPLETE
482,0.44583642042050214,2024-12-18 23:48:48.911147,2024-12-18 23:48:49.034411,0 days 00:00:00.123264,kmeans,abundance,1.9000000000000001,10,COMPLETE
483,0.5667046515285219,2024-12-18 23:48:49.035905,2024-12-18 23:48:49.156616,0 days 00:00:00.120711,kmeans,abundance,1.9000000000000001,10,COMPLETE
484,0.5185096674698926,2024-12-18 23:48:49.158076,2024-12-18 23:48:49.276214,0 days 00:00:00.118138,kmeans,abundance,2.0,10,COMPLETE
485,0.5997527792569207,2024-12-18 23:48:49.277687,2024-12-18 23:48:49.396695,0 days 00:00:00.119008,kmeans,abundance,2.0,6,COMPLETE
486,0.5444284079539093,2024-12-18 23:48:49.398189,2024-12-18 23:48:49.518492,0 days 00:00:00.120303,kmeans,abundance,1.9000000000000001,10,COMPLETE
487,0.5549816081781197,2024-12-18 23:48:49.520000,2024-12-18 23:48:49.641455,0 days 00:00:00.121455,kmeans,abundance,1.8,10,COMPLETE
488,0.5522845151514469,2024-12-18 23:48:49.642541,2024-12-18 23:48:49.760568,0 days 00:00:00.118027,kmeans,abundance,1.9000000000000001,10,COMPLETE
489,0.5809742378133483,2024-12-18 23:48:49.761946,2024-12-18 23:48:49.879226,0 days 00:00:00.117280,kmeans,abundance,2.0,10,COMPLETE
490,0.6384228207246027,2024-12-18 23:48:49.880685,2024-12-18 23:48:49.999598,0 days 00:00:00.118913,kmeans,abundance,1.8,2,COMPLETE
491,0.5567802760083052,2024-12-18 23:48:50.001076,2024-12-18 23:48:50.119627,0 days 00:00:00.118551,kmeans,abundance,1.9000000000000001,10,COMPLETE
492,0.5210083855945188,2024-12-18 23:48:50.121077,2024-12-18 23:48:50.239967,0 days 00:00:00.118890,kmeans,abundance,1.8,10,COMPLETE
493,0.6316526084049827,2024-12-18 23:48:50.241280,2024-12-18 23:48:50.357864,0 days 00:00:00.116584,kmeans,abundance,1.9000000000000001,10,COMPLETE
494,0.5461701557072597,2024-12-18 23:48:50.359349,2024-12-18 23:48:50.476400,0 days 00:00:00.117051,kmeans,abundance,2.0,10,COMPLETE
495,0.5442900671568071,2024-12-18 23:48:50.477874,2024-12-18 23:48:50.594340,0 days 00:00:00.116466,kmeans,abundance,2.1,10,COMPLETE
496,0.6133303416839611,2024-12-18 23:48:50.595829,2024-12-18 23:48:50.712726,0 days 00:00:00.116897,kmeans,abundance,1.8,10,COMPLETE
497,0.6001428724146702,2024-12-18 23:48:50.714208,2024-12-18 23:48:50.830092,0 days 00:00:00.115884,kmeans,abundance,2.4000000000000004,10,COMPLETE
498,0.5626003434679169,2024-12-18 23:48:50.831559,2024-12-18 23:48:50.954099,0 days 00:00:00.122540,kmeans,abundance,1.8,10,COMPLETE
499,0.5482778517743583,2024-12-18 23:48:50.955582,2024-12-18 23:48:51.074695,0 days 00:00:00.119113,kmeans,abundance,1.9000000000000001,10,COMPLETE
500,0.5526987618877245,2024-12-18 23:48:51.076187,2024-12-18 23:48:51.198918,0 days 00:00:00.122731,kmeans,abundance,2.0,7,COMPLETE
501,0.5356821142636026,2024-12-18 23:48:51.200229,2024-12-18 23:48:51.316811,0 days 00:00:00.116582,kmeans,abundance,2.1,10,COMPLETE
502,0.6323136201216382,2024-12-18 23:48:51.318321,2024-12-18 23:48:51.439847,0 days 00:00:00.121526,kmeans,abundance,1.2000000000000002,10,COMPLETE
503,0.5242370543341616,2024-12-18 23:48:51.441301,2024-12-18 23:48:51.558813,0 days 00:00:00.117512,kmeans,abundance,1.8,10,COMPLETE
504,0.5603526527796662,2024-12-18 23:48:51.560341,2024-12-18 23:48:51.683282,0 days 00:00:00.122941,kmeans,abundance,1.0,10,COMPLETE
505,0.6240735267098846,2024-12-18 23:48:51.684790,2024-12-18 23:48:51.804427,0 days 00:00:00.119637,kmeans,abundance,1.7000000000000002,10,COMPLETE
506,0.5473396250033872,2024-12-18 23:48:51.805921,2024-12-18 23:48:51.922821,0 days 00:00:00.116900,kmeans,abundance,1.8,8,COMPLETE
507,0.4956284132242268,2024-12-18 23:48:51.924300,2024-12-18 23:48:52.043139,0 days 00:00:00.118839,kmeans,abundance,1.9000000000000001,7,COMPLETE
508,0.5746072155012217,2024-12-18 23:48:52.044631,2024-12-18 23:48:52.162948,0 days 00:00:00.118317,kmeans,abundance,1.7000000000000002,10,COMPLETE
509,0.6238973596104456,2024-12-18 23:48:52.164339,2024-12-18 23:48:52.281287,0 days 00:00:00.116948,kmeans,abundance,2.2,10,COMPLETE
510,0.5583660313352344,2024-12-18 23:48:52.282758,2024-12-18 23:48:52.396908,0 days 00:00:00.114150,kmeans,abundance,2.1,10,COMPLETE
511,0.5675862174749764,2024-12-18 23:48:52.398400,2024-12-18 23:48:52.522711,0 days 00:00:00.124311,kmeans,abundance,1.6,8,COMPLETE
512,0.5024705802217478,2024-12-18 23:48:52.524223,2024-12-18 23:48:52.648738,0 days 00:00:00.124515,kmeans,abundance,1.1,10,COMPLETE
513,0.6234885121982792,2024-12-18 23:48:52.649917,2024-12-18 23:48:52.768084,0 days 00:00:00.118167,kmeans,abundance,2.0,10,COMPLETE
514,0.596950724729528,2024-12-18 23:48:52.769583,2024-12-18 23:48:52.890208,0 days 00:00:00.120625,kmeans,abundance,1.6,10,COMPLETE
515,0.48778705144528417,2024-12-18 23:48:52.891683,2024-12-18 23:48:53.009467,0 days 00:00:00.117784,kmeans,abundance,1.9000000000000001,10,COMPLETE
516,0.6038474769228347,2024-12-18 23:48:53.010999,2024-12-18 23:48:53.130977,0 days 00:00:00.119978,kmeans,abundance,1.7000000000000002,3,COMPLETE
517,0.4938378030178772,2024-12-18 23:48:53.132465,2024-12-18 23:48:53.254604,0 days 00:00:00.122139,kmeans,abundance,1.8,8,COMPLETE
518,0.510020083301134,2024-12-18 23:48:53.256079,2024-12-18 23:48:53.375376,0 days 00:00:00.119297,kmeans,abundance,1.5,10,COMPLETE
519,0.6044401544475244,2024-12-18 23:48:53.376850,2024-12-18 23:48:53.497257,0 days 00:00:00.120407,kmeans,abundance,1.7000000000000002,10,COMPLETE
