,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Anaerotignum,Phascolarctobacterium,Eubacterium,Lentihominibacter,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Haemophilus,Intestinibacter,Prevotella,Segatella,GGB4585,Holdemanella,Catenibacterium,Paratractidigestivibacter,Anthropogastromicrobium,Oscillibacter,Oliverpabstia,Pseudoflavonifractor,Vescimonas,Leyella,GGB9730,GGB51647,GGB4604,GGB9642,GGB9715,GGB9627,GGB81330,GGB9634,Ellagibacter,GGB4552,Romboutsia,Slackia,GGB3256,GGB4642,Senegalimassilia,GGB9760,GGB9766,GGB49409,Faecalicatena,GGB9708,GGB9758,GGB9790,GGB3304,GGB9759,Brotocaccenecus,Methanobrevibacter,GGB3653,Kineothrix,otros
37035_7#4,6.159999999999999e-05,6.159999999999999e-05,6.159999999999999e-05,0.0536216,0.18678160000000002,0.030521600000000003,0.9232616,5.595841600000001,3.4886716000000004,6.159999999999999e-05,0.11742159999999989,0.0184916,6.159999999999999e-05,0.6478316,0.0067816,0.0523715999999999,1.0241316,0.006321599999999999,0.1899816,0.4978916,1.5322216,0.2253616,1.4742916,0.4049916,0.1806215999999999,6.159999999999999e-05,1.2286116,0.19352160000000002,0.041971600000000005,0.0434816,0.1311816,0.1713816,0.2021015999999999,0.0228116,0.3557015999999999,7.340891600000001,0.0138816,0.6265615999999999,0.7505416,6.159999999999999e-05,0.0377216,0.7488216,0.0241116,0.2535516,0.0875116,0.06826159999999999,0.07890159999999999,0.3902115999999999,6.159999999999999e-05,0.44513159999999996,0.2222515999999999,0.0035816,0.1369416,0.9175316,0.0837116,0.0082316,0.0638516,0.004921599999999899,0.0032716,0.39318159999999996,0.022271600000000003,0.2172316,0.0216516,0.024131600000000003,0.010441599999999999,0.6975416,0.0229216,0.0091416,0.054001600000000004,0.0372616,6.159999999999999e-05,6.7422116,0.4496615999999999,0.004791599999999999,59.93443160000001
37035_7#5,0.02154853333333333,0.006518533333333333,4.8533333333333325e-05,0.011928533333333335,5.038848533333333,0.0012485333333332332,0.3289985333333333,7.779018533333333,1.8098685333333333,4.8533333333333325e-05,0.005108533333333333,6.182868533333334,4.8533333333333325e-05,0.24027853333333335,0.4844785333333333,4.8533333333333325e-05,0.43422853333333333,4.8533333333333325e-05,0.023458533333333333,0.12569853333333333,4.8533333333333325e-05,2.5953585333333336,2.9970685333333336,4.8533333333333325e-05,4.8533333333333325e-05,0.21643853333333324,1.7744985333333334,0.060718533333333234,4.8533333333333325e-05,0.07352853333333334,0.009358533333333334,0.09446853333333334,0.08952853333333334,4.8533333333333325e-05,0.13581853333333332,40.60085853333333,0.8085485333333333,0.12148853333333323,4.8533333333333325e-05,4.8533333333333325e-05,0.041858533333333336,0.3643785333333333,4.8533333333333325e-05,0.11848853333333323,0.004888533333333334,2.3222385333333335,0.006088533333333333,4.8533333333333325e-05,0.6616185333333333,0.10591853333333334,0.06588853333333333,0.0022085333333333335,0.053188533333333336,0.011998533333333334,4.8533333333333325e-05,1.4702885333333333,0.3975485333333333,4.8533333333333325e-05,0.17002853333333334,0.21547853333333333,4.8533333333333325e-05,4.8533333333333325e-05,4.8533333333333325e-05,4.8533333333333325e-05,0.3063785333333333,4.8533333333333325e-05,0.0024285333333333332,4.8533333333333325e-05,0.0026485333333333334,4.8533333333333325e-05,0.022428533333333334,0.04338853333333333,0.006748533333333333,0.20004853333333333,21.3309285333333
37035_7#6,0.2909641333333334,0.5794241333333333,0.8765241333333333,1.6445541333333333,2.7937341333333334,1.0632041333333333,0.34543413333333334,31.192474133333338,2.1001041333333332,0.010864133333333234,0.0019441333333333332,10.054264133333334,0.12689413333333333,0.44284413333333333,2.423624133333333,0.13586413333333333,0.23174413333333332,5.4133333333333326e-05,3.2632141333333333,5.4133333333333326e-05,0.009434133333333334,4.392624133333333,1.9935741333333332,0.25444413333333327,0.006404133333333333,5.4133333333333326e-05,0.33954413333333333,0.12133413333333333,5.4133333333333326e-05,0.28213413333333337,0.0019241333333332332,0.30638413333333336,0.07167413333333333,0.0036341333333333335,5.4133333333333326e-05,5.4133333333333326e-05,5.4133333333333326e-05,0.48431413333333334,0.7889941333333333,0.021694133333333334,0.04881413333333333,0.20121413333333332,0.0028141333333333335,0.023914133333333334,0.008254133333333333,5.4133333333333326e-05,0.5654141333333333,5.4133333333333326e-05,0.5686141333333333,0.14726413333333332,0.09302413333333333,0.003934133333333333,0.17754413333333333,0.15914413333333333,5.4133333333333326e-05,5.4133333333333326e-05,0.04342413333333333,0.005484133333333333,5.4133333333333326e-05,5.4133333333333326e-05,0.21139413333333332,0.15121413333333333,0.03299413333333333,5.4133333333333326e-05,1.0752041333333333,0.006914133333333233,0.6789441333333334,0.04355413333333333,5.4133333333333326e-05,0.020884133333333332,0.006734133333333333,5.4133333333333326e-05,0.017884133333333333,5.4133333333333326e-05,29.048714133333327
37035_7#7,5.506666666666666e-05,5.506666666666666e-05,5.506666666666666e-05,0.10050506666666667,1.4009450666666667,5.506666666666666e-05,0.9621450666666667,7.3019050666666665,7.458655066666666,0.003535066666666667,0.19936506666666667,13.185695066666668,0.06412506666666667,1.4597150666666667,5.506666666666666e-05,0.10943506666666668,3.4396150666666667,0.018435066666666666,0.08906506666666657,0.9912950666666667,5.506666666666666e-05,3.8127650666666675,1.3580850666666668,0.32464506666666665,0.04712506666666656,0.011515066666666667,0.6401850666666666,0.12851506666666668,5.506666666666666e-05,5.506666666666666e-05,5.506666666666666e-05,0.036025066666666564,0.39984506666666664,0.056625066666666564,0.14484506666666666,19.16510506666667,5.506666666666666e-05,0.45860506666666656,0.20563506666666667,0.011495066666666666,0.40769506666666666,0.41208506666666667,0.018295066666666665,0.18615506666666667,0.14343506666666667,0.19256506666666667,0.056975066666666664,5.506666666666666e-05,0.8274450666666667,0.4456750666666666,1.0806550666666668,5.506666666666666e-05,0.11355506666666668,0.020575066666666666,5.506666666666666e-05,0.05707506666666656,1.2459350666666666,0.22120506666666656,0.13513506666666666,0.0071250666666666665,0.36051506666666666,0.021685066666666666,0.013945066666666667,0.025825066666666664,0.06217506666666656,0.08625506666666667,0.042905066666666665,5.506666666666666e-05,0.025485066666666664,5.506666666666666e-05,0.012145066666666567,0.13910506666666667,0.004305066666666667,5.506666666666666e-05,30.047735066666668
37035_7#8,0.012337866666666666,2.695817866666667,5.786666666666666e-05,0.6511878666666666,3.8187778666666667,5.786666666666666e-05,0.3399878666666667,13.303337866666666,0.9699478666666667,0.13939786666666656,0.2587778666666667,15.837997866666667,0.09595786666666667,1.2003878666666665,0.7358578666666666,0.05095786666666667,0.5687578666666666,0.7797478666666666,0.22323786666666667,0.08030786666666667,0.0016878666666666666,4.815027866666666,1.6498178666666665,0.11196786666666667,0.026657866666666665,0.016457866666666664,0.19794786666666667,0.012317866666666566,0.04026786666666667,0.045707866666666666,0.07663786666666667,0.11533786666666666,5.786666666666666e-05,5.786666666666666e-05,0.47667786666666656,24.094907866666667,0.0022778666666666667,1.2685878666666666,1.2356778666666666,0.5213078666666666,0.07401786666666667,0.08635786666666667,0.4963478666666667,5.786666666666666e-05,0.04931786666666667,0.18622786666666666,0.3281678666666667,5.786666666666666e-05,0.20668786666666666,0.04727786666666667,1.6262978666666665,0.06781786666666667,0.07202786666666657,0.054227866666666666,0.011907866666666666,5.786666666666666e-05,0.013817866666666666,0.10435786666666667,5.786666666666666e-05,5.786666666666666e-05,0.13788786666666666,0.024157866666666666,0.023817866666666666,5.786666666666666e-05,0.037027866666666666,0.08897786666666667,0.11367786666666667,0.009497866666666665,5.786666666666666e-05,0.03220786666666667,5.786666666666666e-05,0.026857866666666567,0.2937378666666667,5.786666666666666e-05,19.314487866666624
37035_7#9,5.599999999999999e-05,2.0853159999999997,0.0165559999999999,0.3141059999999999,0.365926,5.599999999999999e-05,1.301766,14.545236,3.6251759999999997,0.111626,0.19160600000000003,3.8019459999999996,0.367656,1.559136,5.599999999999999e-05,0.020666,1.506526,0.030716,0.3689559999999999,10.850246,5.599999999999999e-05,0.18022600000000003,0.667476,0.9290360000000001,0.095676,5.599999999999999e-05,0.042786,1.161646,5.599999999999999e-05,0.094596,5.599999999999999e-05,5.599999999999999e-05,3.677826,0.0551659999999999,0.171686,19.417165999999998,1.4983659999999999,3.356706,1.729956,1.1338460000000001,0.088636,0.030896,0.19267600000000001,0.098786,0.072626,1.9113360000000001,0.410836,0.8037460000000001,0.083536,0.2212059999999999,0.0552659999999999,5.599999999999999e-05,0.102966,0.245786,0.13464600000000002,0.116536,1.138716,0.152146,5.599999999999999e-05,0.022836,0.34276599999999996,0.029766,0.0181059999999999,0.018526,5.599999999999999e-05,0.057016,0.011526,0.008066,5.599999999999999e-05,0.003686,5.599999999999999e-05,5.599999999999999e-05,0.009266,5.599999999999999e-05,18.341936000000008
37082_1#10,0.2785604,11.9574104,0.3047104,1.2398804,2.1717904,0.33016039999999997,1.2237604000000002,1.2900304,5.7096504,0.0213404,1.2301704,6.2166004,0.038290399999999995,1.7633204,0.2913904,0.2868604,2.7805604,0.1868004,1.7410704000000004,0.13882039999999998,0.9758604,2.5238704000000003,0.4520304,0.0390804,0.1289804,0.0219104,5.039999999999999e-05,0.21783039999999998,0.5716703999999999,0.13199039999999998,0.0460504,0.045680399999999996,5.039999999999999e-05,0.0213204,0.0569704,0.3554904,5.039999999999999e-05,0.6369003999999999,3.8177204000000002,5.039999999999999e-05,0.0135003999999999,0.3350604,0.018470399999999998,5.039999999999999e-05,0.11340040000000001,5.039999999999999e-05,0.047400399999999995,5.039999999999999e-05,5.039999999999999e-05,5.039999999999999e-05,1.8749404,5.039999999999999e-05,5.039999999999999e-05,3.3113204,5.039999999999999e-05,5.039999999999999e-05,0.0292404,0.040120399999999896,5.039999999999999e-05,5.039999999999999e-05,0.0078903999999999,5.039999999999999e-05,5.039999999999999e-05,0.017190399999999998,0.13099039999999998,0.0563603999999999,5.039999999999999e-05,5.039999999999999e-05,2.1622004,5.039999999999999e-05,5.039999999999999e-05,4.4054704000000005,0.2274204,0.8282004000000001,37.1352304
37082_1#11,6.371038933333334,5.592278933333334,2.010028933333333,0.33781893333333335,0.6753089333333333,2.893333333333333e-05,1.0070689333333334,0.8869989333333332,21.13249893333333,0.32414893333333333,2.893333333333333e-05,0.04810893333333333,0.2602489333333334,0.6455989333333333,2.893333333333333e-05,2.893333333333333e-05,3.8849289333333332,0.06656893333333333,0.08028893333333333,0.44404893333333334,0.18918893333333334,2.9169989333333333,0.13561893333333333,2.893333333333333e-05,0.30019893333333336,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.0221389333333333,2.893333333333333e-05,0.14069893333333333,0.17184893333333331,2.893333333333333e-05,0.14058893333333333,2.893333333333333e-05,0.046918933333333336,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,0.16763893333333332,0.0007389333333333334,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,0.014518933333333333,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,0.00033893333333323333,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,0.023488933333333333,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,2.893333333333333e-05,49.960818933333336
37082_1#12,9.756461066666667,1.4381010666666665,8.665601066666667,1.2482410666666666,1.3595410666666667,4.1066666666666664e-05,0.5883010666666667,8.407691066666667,13.457021066666668,0.031811066666666665,0.3614410666666666,6.446581066666666,0.05645106666666656,0.31961106666666667,0.024261066666666664,0.49368106666666667,2.122081066666667,0.3270910666666666,1.5286510666666664,4.1066666666666664e-05,1.5318510666666665,1.1250610666666665,0.7833610666666666,0.016681066666666664,0.11920106666666658,0.05102106666666666,1.1222910666666666,1.1395410666666665,4.1066666666666664e-05,0.20560106666666667,0.5538610666666667,0.8964110666666667,4.1066666666666664e-05,0.004941066666666666,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,0.021481066666666566,0.08144106666666667,1.6229910666666665,4.1066666666666664e-05,4.1066666666666664e-05,0.05826106666666656,4.1066666666666664e-05,0.5533610666666666,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,0.7979210666666667,0.012021066666666667,4.1066666666666664e-05,1.3557710666666665,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,0.12269106666666667,4.1066666666666664e-05,4.1066666666666664e-05,0.009491066666666667,0.3772010666666667,0.08119106666666667,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,4.1066666666666664e-05,0.26649106666666666,4.1066666666666664e-05,30.45597106666667
37082_1#13,1.6723241333333334,2.6632441333333334,2.414294133333333,0.37410413333333337,1.6442641333333332,0.3090641333333334,0.46740413333333336,6.219114133333334,9.853574133333334,0.05378413333333333,0.05348413333333333,8.404834133333333,0.34132413333333333,1.0370241333333332,5.4133333333333326e-05,0.022124133333333334,0.7087341333333333,0.33338413333333333,0.20453413333333334,0.028254133333333334,0.027184133333333332,6.461654133333333,3.0742441333333335,0.11967413333333334,0.020354133333333333,0.5255241333333334,0.11294413333333322,0.14203413333333334,0.0024341333333333334,0.7376741333333333,0.4383941333333334,0.6137741333333333,0.004524133333333333,5.4133333333333326e-05,5.4133333333333326e-05,5.4133333333333326e-05,5.4133333333333326e-05,0.4910141333333334,5.4133333333333326e-05,5.4133333333333326e-05,0.16204413333333323,1.7992641333333332,0.08264413333333333,5.4133333333333326e-05,0.11188413333333333,5.4133333333333326e-05,0.29305413333333336,6.762954133333333,0.11124413333333333,5.4133333333333326e-05,0.43367413333333327,0.04789413333333333,0.012174133333333333,3.5478241333333336,0.011774133333333334,1.1686041333333332,5.4133333333333326e-05,5.4133333333333326e-05,0.21866413333333334,5.4133333333333326e-05,5.4133333333333326e-05,0.15560413333333334,5.4133333333333326e-05,0.0017441333333333333,0.006314133333333333,0.5342041333333334,0.21664413333333332,0.012794133333333334,0.018414133333333332,5.4133333333333326e-05,0.04555413333333333,0.19914413333333333,0.12989413333333333,5.4133333333333326e-05,34.33877413333332
37082_1#14,0.03623506666666666,2.2749350666666666,0.014605066666666666,0.24559506666666667,5.386195066666667,0.07846506666666667,0.32521506666666666,2.2020550666666665,29.612045066666667,0.028175066666666564,0.4013250666666666,0.21428506666666666,0.23890506666666667,0.39817506666666663,0.25182506666666665,0.06864506666666667,0.17165506666666666,0.13589506666666668,1.9826750666666668,0.006285066666666667,5.506666666666666e-05,1.0399850666666668,0.7435550666666666,0.015665066666666665,0.012515066666666666,0.025555066666666664,0.049305066666666564,0.8132250666666666,0.007975066666666667,0.019825066666666665,0.004235066666666667,0.027585066666666665,5.506666666666666e-05,0.04636506666666666,5.506666666666666e-05,5.506666666666666e-05,2.052775066666667,0.6068750666666666,1.6010650666666666,5.506666666666666e-05,0.038475066666666564,0.16495506666666668,0.019835066666666665,0.39370506666666655,0.030445066666666666,5.506666666666666e-05,0.026115066666666666,5.059995066666667,1.329455066666667,5.506666666666666e-05,0.07426506666666667,5.506666666666666e-05,0.062035066666666666,0.4337450666666666,5.506666666666666e-05,0.5030050666666667,0.021005066666666666,5.506666666666666e-05,5.506666666666666e-05,0.9845750666666666,5.506666666666666e-05,0.35400506666666665,5.506666666666666e-05,0.0005850666666666666,0.09809506666666667,0.12319506666666658,1.6722050666666668,5.506666666666666e-05,0.021875066666666665,0.002355066666666667,0.014615066666666668,5.506666666666666e-05,0.15137506666666667,5.506666666666666e-05,37.279505066666665
37082_1#15,1.1066622666666668,0.8836022666666667,0.9726322666666667,0.30930226666666666,5.096652266666666,0.16192226666666668,0.12168226666666666,18.588222266666666,15.155302266666666,5.226666666666666e-05,0.043052266666666665,6.009542266666666,5.226666666666666e-05,0.2986322666666667,0.17371226666666667,0.039542266666666666,0.37214226666666667,0.4277922666666667,0.5150822666666667,0.006212266666666567,1.9081122666666668,4.280112266666667,0.20184226666666658,0.010102266666666667,5.226666666666666e-05,0.004112266666666667,0.2607022666666667,0.16381226666666668,5.226666666666666e-05,0.26717226666666666,0.043522266666666566,0.45173226666666666,5.226666666666666e-05,5.226666666666666e-05,5.226666666666666e-05,3.393952266666666,5.226666666666666e-05,5.226666666666666e-05,0.9452322666666667,5.226666666666666e-05,0.11557226666666666,1.4165822666666668,0.012672266666666666,0.6497222666666667,0.11688226666666666,5.226666666666666e-05,0.15275226666666666,0.012062266666666667,5.226666666666666e-05,5.226666666666666e-05,1.2665322666666667,0.013002266666666566,0.013622266666666666,1.8255822666666666,5.226666666666666e-05,5.226666666666666e-05,0.020242266666666668,5.226666666666666e-05,0.37652226666666666,5.226666666666666e-05,5.226666666666666e-05,0.008262266666666665,0.07087226666666666,0.0033322666666666667,0.043122266666666666,1.8859122666666668,0.9995822666666667,5.226666666666666e-05,2.078022266666667,0.03776226666666667,1.2235222666666667,0.12931226666666668,0.006252266666666667,0.006262266666666667,25.302942266666683
37082_1#16,0.003122933333333333,1.1988729333333334,0.017982933333333236,0.18117293333333334,4.748782933333333,0.5907629333333333,0.2560729333333333,8.223772933333334,8.700202933333333,0.03223293333333333,0.16377293333333334,36.04688293333333,0.13232293333333334,0.17141293333333335,4.293333333333333e-05,0.037502933333333335,0.13821293333333334,0.018092933333333235,0.9499329333333334,0.41274293333333323,0.3003129333333333,1.4331429333333334,1.6464829333333333,0.14768293333333324,0.004582933333333334,0.0016029333333333333,4.293333333333333e-05,0.4970629333333333,4.293333333333333e-05,0.12476293333333333,4.293333333333333e-05,1.1610729333333334,0.04401293333333323,4.293333333333333e-05,4.293333333333333e-05,7.414272933333333,4.293333333333333e-05,0.3791729333333333,4.293333333333333e-05,4.293333333333333e-05,0.12006293333333333,0.08928293333333333,0.010562933333333333,4.293333333333333e-05,0.036032933333333336,4.293333333333333e-05,0.19858293333333324,1.3665829333333335,4.293333333333333e-05,4.293333333333333e-05,0.8725529333333333,4.293333333333333e-05,4.293333333333333e-05,4.293333333333333e-05,4.293333333333333e-05,4.293333333333333e-05,0.09126293333333332,4.293333333333333e-05,0.04064293333333333,4.293333333333333e-05,4.293333333333333e-05,0.13238293333333334,4.293333333333333e-05,4.293333333333333e-05,0.04132293333333333,0.025552933333333333,4.293333333333333e-05,4.293333333333333e-05,4.293333333333333e-05,4.293333333333333e-05,0.07879293333333333,4.293333333333333e-05,4.293333333333333e-05,0.0015329333333333334,21.71558293333334
37082_1#17,1.0328978666666666,0.5835378666666666,0.5254378666666666,0.10493786666666667,2.293107866666667,0.15677786666666668,0.2728778666666667,7.121687866666666,4.965527866666666,0.06331786666666667,0.20217786666666668,1.9090478666666666,0.21776786666666667,0.7390178666666666,1.6051878666666666,0.09886786666666667,1.1372378666666667,0.3141778666666667,0.3744378666666667,0.23638786666666667,0.031167866666666665,1.6327178666666666,1.4814078666666668,0.09022786666666667,0.04510786666666667,0.09472786666666656,0.31037786666666667,0.010877866666666666,5.786666666666666e-05,1.1828978666666665,0.12326786666666667,0.022307866666666665,5.786666666666666e-05,5.786666666666666e-05,5.786666666666666e-05,4.927317866666667,5.786666666666666e-05,5.786666666666666e-05,5.786666666666666e-05,5.786666666666666e-05,0.15759786666666667,1.8338278666666665,0.07438786666666666,0.5004078666666666,0.21358786666666668,0.36097786666666665,0.3233778666666667,0.7220978666666666,5.786666666666666e-05,0.023217866666666667,5.786666666666666e-05,5.786666666666666e-05,0.20360786666666666,5.126897866666666,5.786666666666666e-05,0.9622378666666667,5.786666666666666e-05,0.03490786666666667,0.16118786666666668,0.009137866666666666,0.025047866666666665,0.19726786666666657,0.10089786666666667,0.0004478666666665667,0.11123786666666667,0.6493778666666665,0.5678978666666666,0.006147866666666666,1.4333778666666666,0.013707866666666665,0.017207866666666665,1.0371578666666665,0.004787866666666666,0.06589786666666667,51.15450786666666
37082_1#18,0.4657017333333333,1.9538517333333332,0.37042173333333334,2.3236617333333336,6.316321733333334,0.5883717333333334,0.16552173333333323,23.805411733333333,24.496601733333332,0.07649173333333334,1.7425417333333333,8.692081733333332,0.3440417333333333,0.15648173333333332,3.173333333333333e-05,3.173333333333333e-05,1.5181417333333334,3.173333333333333e-05,0.27873173333333323,3.173333333333333e-05,0.30882173333333324,3.173333333333333e-05,0.6207517333333333,0.02006173333333333,0.012171733333333233,3.173333333333333e-05,0.3344217333333333,0.5251517333333333,3.173333333333333e-05,3.173333333333333e-05,0.008871733333333333,0.29356173333333335,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,1.6087517333333332,0.8119317333333333,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,0.18634173333333331,0.11718173333333334,3.173333333333333e-05,0.23302173333333331,3.173333333333333e-05,3.173333333333333e-05,9.018261733333333,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,0.04337173333333333,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,0.06254173333333334,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,0.005101733333333333,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,3.173333333333333e-05,12.49400173333336
37082_1#19,0.21639413333333332,0.44354413333333337,0.12608413333333332,0.38495413333333334,0.9932841333333333,0.03475413333333333,0.42508413333333334,6.066484133333333,0.6630141333333334,0.19377413333333332,0.17951413333333333,7.791004133333333,0.5700341333333333,0.9878441333333333,0.09269413333333333,1.0390741333333333,0.5635641333333333,1.1456241333333332,0.026664133333333333,0.07284413333333332,0.32773413333333334,1.9614841333333333,0.5419541333333333,0.03157413333333333,0.021154133333333235,0.7744241333333334,3.444804133333333,0.25518413333333334,0.06517413333333333,0.22390413333333323,0.48287413333333334,1.5854841333333332,5.4133333333333326e-05,5.4133333333333326e-05,0.6884841333333334,35.780494133333335,0.31870413333333336,0.5648441333333334,5.4133333333333326e-05,0.005394133333333333,0.012324133333333334,1.0520341333333332,5.4133333333333326e-05,5.4133333333333326e-05,1.0056341333333332,2.5182741333333336,0.008354133333333335,0.3705641333333334,0.015764133333333333,5.4133333333333326e-05,1.1665341333333332,0.030394133333333333,5.4133333333333326e-05,0.0025741333333333333,0.022884133333333334,0.25390413333333334,5.4133333333333326e-05,0.006454133333333333,2.111354133333333,5.4133333333333326e-05,5.4133333333333326e-05,0.06749413333333333,0.009594133333333234,5.4133333333333326e-05,5.4133333333333326e-05,0.11133413333333333,0.009684133333333334,5.4133333333333326e-05,5.4133333333333326e-05,5.4133333333333326e-05,5.4133333333333326e-05,5.4133333333333326e-05,0.17762413333333332,0.29767413333333337,21.65872413333338
37082_1#20,1.6742622666666667,1.0097722666666666,1.9384822666666666,1.4744522666666668,2.8000822666666667,0.40759226666666665,0.6577622666666667,4.412182266666667,6.343882266666666,0.16979226666666666,0.3762022666666667,11.403142266666666,0.049602266666666665,0.6801022666666666,0.24355226666666657,0.13522226666666667,1.7112122666666667,0.06719226666666667,2.6357622666666667,5.226666666666666e-05,0.03409226666666667,10.635842266666666,3.7978222666666666,0.2555422666666667,0.02140226666666657,0.4088522666666666,0.006092266666666667,1.0046422666666668,5.226666666666666e-05,0.15636226666666667,0.008302266666666665,0.6802922666666668,5.226666666666666e-05,5.226666666666666e-05,0.01683226666666667,0.06183226666666667,1.0254322666666666,5.226666666666666e-05,6.099252266666666,5.226666666666666e-05,0.10225226666666666,0.4790722666666666,0.01961226666666667,5.226666666666666e-05,0.18285226666666668,5.226666666666666e-05,0.3701622666666667,5.226666666666666e-05,5.226666666666666e-05,5.226666666666666e-05,14.331772266666666,0.3774522666666666,0.059812266666666565,0.2867522666666666,5.226666666666666e-05,0.17857226666666667,5.226666666666666e-05,5.226666666666666e-05,1.9269922666666666,5.226666666666666e-05,5.226666666666666e-05,0.06035226666666667,5.226666666666666e-05,0.004992266666666667,0.19343226666666669,0.3774922666666667,2.3778222666666666,5.226666666666666e-05,0.5821422666666667,0.010052266666666667,0.2586422666666667,0.10295226666666667,0.9548322666666667,5.226666666666666e-05,14.358142266666668
37082_1#21,3.9577954666666666,2.708035466666667,13.593265466666667,0.24657546666666666,1.9058454666666667,0.2794254666666667,2.6426254666666664,10.623495466666668,1.7442954666666666,0.12688546666666667,0.11909546666666666,11.730485466666668,0.6541054666666666,1.7916854666666666,3.5466666666666664e-05,3.5466666666666664e-05,3.5162154666666665,3.5466666666666664e-05,0.4874354666666666,0.3062354666666667,0.041665466666666665,1.9821954666666666,0.7747954666666667,0.5959954666666667,0.6420854666666667,0.9473454666666666,0.008035466666666668,0.43089546666666667,0.04158546666666666,3.5466666666666664e-05,0.22464546666666665,0.3226854666666667,0.07567546666666666,3.5466666666666664e-05,3.5466666666666664e-05,7.052095466666667,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,1.8343254666666666,3.5466666666666664e-05,3.5466666666666664e-05,1.0281954666666666,3.5466666666666664e-05,3.5466666666666664e-05,5.784795466666667,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.7990154666666667,3.5466666666666664e-05,0.8891754666666667,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,0.015835466666666666,0.12242546666666657,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,3.5466666666666664e-05,19.951715466666666
37082_1#22,0.5740692000000001,6.1658992,0.1921292,0.6338692,1.9876392,0.2525891999999999,0.7176292000000001,0.4013992,23.7598992,0.1403291999999999,5.7256992,25.3798992,2.2281991999999997,1.3333092,3.92e-05,0.4739492,1.9143692,3.92e-05,0.2133492,0.0379591999999999,0.0399592,1.0236392,0.07426920000000001,0.0256591999999999,0.1088791999999999,0.1844291999999999,3.92e-05,1.4120592,0.0776792,3.92e-05,0.0146992,0.0005192,3.92e-05,0.018229199999999997,3.92e-05,3.92e-05,3.92e-05,3.92e-05,3.92e-05,3.92e-05,0.0080792,0.0702092,0.0061892,3.92e-05,0.0189692,3.92e-05,0.0839592,17.8022192,3.92e-05,3.92e-05,0.1999392,0.18603920000000002,3.92e-05,3.92e-05,3.92e-05,3.92e-05,0.032269200000000005,3.92e-05,3.92e-05,3.92e-05,3.92e-05,0.3848692,3.92e-05,3.92e-05,0.2688292,3.92e-05,0.012809200000000001,3.92e-05,3.92e-05,3.92e-05,3.92e-05,3.92e-05,3.92e-05,3.92e-05,5.812119199999995
