,Bacteroides,Bifidobacterium,Phocaeicola,Fusicatenibacter,Roseburia,Hominilimicola,Blautia,Faecalibacterium,GGB4605,Ruminococcus,Anaerostipes,Collinsella,Agathobacter,Alistipes,GGB3612,Faecalibacillus,Dorea,Simiaoa,Hominenteromicrobium,Mediterraneibacter,Waltera,Parabacteroides,Candidatus Cibionibacter,Streptococcus,Escherichia,Coprococcus,Clostridium,Agathobaculum,Anaerobutyricum,Anaerotignum,Phascolarctobacterium,Eubacterium,Lentihominibacter,Gallintestinimicrobium,Dysosmobacter,Lachnospira,Veillonella,Haemophilus,Intestinibacter,GGB51491,Prevotella,Segatella,GGB4585,GGB4266,GGB3345,Holdemanella,Catenibacterium,Paratractidigestivibacter,Anthropogastromicrobium,Oscillibacter,Oliverpabstia,GGB4644,Pseudoflavonifractor,Vescimonas,Leyella,GGB9730,GGB51647,GGB4604,GGB9642,GGB9715,GGB9627,GGB81330,GGB9634,Ellagibacter,GGB1239,GGB4552,Romboutsia,Slackia,GGB99810,GGB143455,GGB3256,GGB4642,GGB4723,Senegalimassilia,GGB9712,GGB3429,GGB9760,GGB9766,GGB49409,GGB9603,GGB4888,Pilosibacter,Faecalicatena,GGB9708,GGB3588,Eshraghiella,GGB9758,GGB9790,GGB4456,GGB3304,GGB3730,GGB4672,GGB9759,GGB115571,GGB34797,Brotocaccenecus,Methanobrevibacter,GGB1627,GGB9677,GGB9602,GGB143497,GGB3653,Kineothrix,GGB9707,GGB9699,GGB4684,Wujia,GGB3619,GGB9747,GGB3321,GGB49418,GGB9345,otros
37035_7#2,6.008849557522123e-05,0.11598008849557521,6.008849557522123e-05,0.16338008849557523,0.8362300884955752,6.008849557522123e-05,0.12813008849557522,6.166880088495575,0.04890008849557522,6.938090088495575,0.014800088495575221,0.10212008849557522,4.543220088495575,6.008849557522123e-05,6.008849557522123e-05,6.008849557522123e-05,0.5627700884955753,0.045030088495575216,0.021120088495575222,0.12852008849557522,0.04116008849557522,6.008849557522123e-05,0.32192008849557524,0.9531900884955753,6.008849557522123e-05,1.3697500884955753,0.1965600884955752,0.015830088495575222,0.08206008849557522,0.10887008849557511,0.3713000884955752,0.9449800884955752,0.03598008849557522,0.01464008849557522,0.02804008849557522,0.05105008849557522,0.2010500884955752,0.6369600884955753,6.008849557522123e-05,0.002180088495575121,1.6295800884955753,23.412550088495575,0.3605900884955752,4.129560088495574,0.11384008849557523,0.4680500884955752,0.5308100884955752,0.028320088495575223,0.08198008849557521,0.4345200884955753,0.012530088495575221,0.017660088495575123,0.024600088495575222,0.5819000884955753,2.6174300884955755,0.03390008849557522,0.019060088495575223,0.01604008849557522,0.5455900884955752,0.05005008849557522,0.04815008849557522,0.29310008849557523,0.7330100884955753,6.008849557522123e-05,1.4515900884955752,0.028320088495575223,0.15180008849557522,0.02428008849557522,0.002820088495575221,0.02293008849557522,1.0399900884955753,0.1948500884955751,0.12779008849557522,0.08498008849557522,0.04641008849557512,0.027310088495575223,0.020940088495575222,0.01140008849557522,6.008849557522123e-05,0.09605008849557523,0.02335008849557522,6.008849557522123e-05,0.03977008849557522,0.1388600884955752,0.0012100884955752213,4.548320088495575,0.04455008849557522,0.017240088495575224,0.03629008849557522,6.008849557522123e-05,0.01107008849557522,0.13274008849557523,6.008849557522123e-05,0.015180088495575221,6.008849557522123e-05,0.1996100884955752,0.7730300884955752,0.48722008849557524,0.48871008849557523,0.02300008849557522,0.2496500884955752,0.05291008849557522,0.03239008849557522,0.041540088495575216,0.002710088495575121,0.5478200884955753,0.010710088495575221,0.04710008849557522,0.022040088495575223,0.018030088495575223,0.02268008849557522,6.008849557522123e-05,27.266330088495558
37035_7#3,0.010650265486725664,0.06827026548672566,0.027120265486725664,0.11882026548672565,1.6565702654867258,4.0265486725663715e-05,0.5396902654867256,14.671190265486727,4.0265486725663715e-05,0.17673026548672566,0.015430265486725664,0.0015302654867256637,3.613660265486726,4.0265486725663715e-05,0.037500265486725665,0.06085026548672566,0.8159302654867256,1.8451002654867257,4.0265486725663715e-05,0.9825002654867256,0.3127002654867257,4.0265486725663715e-05,4.0265486725663715e-05,1.1362502654867257,0.009460265486725664,0.8121402654867256,4.4423202654867255,0.3219802654867257,0.015710265486725664,0.025940265486725664,0.7328902654867256,0.024870265486725662,4.0265486725663715e-05,0.16395026548672564,0.09250026548672566,3.0158902654867257,0.6670102654867256,1.0879002654867256,4.0265486725663715e-05,4.0265486725663715e-05,0.21515026548672567,39.88992026548672,0.21499026548672565,1.4012002654867257,4.0265486725663715e-05,0.15984026548672567,0.0017502654867256637,4.0265486725663715e-05,0.14663026548672556,0.20803026548672565,4.0265486725663715e-05,0.03984026548672556,0.03183026548672566,0.003180265486725664,1.111640265486726,0.014850265486725665,4.0265486725663715e-05,0.22799026548672555,0.08575026548672565,4.0265486725663715e-05,4.0265486725663715e-05,0.027670265486725663,0.011020265486725665,4.0265486725663715e-05,4.0265486725663715e-05,0.05070026548672566,0.011020265486725665,0.006460265486725664,4.0265486725663715e-05,0.006360265486725664,4.0265486725663715e-05,0.08022026548672566,4.0265486725663715e-05,0.11533026548672555,4.0265486725663715e-05,0.008330265486725663,4.0265486725663715e-05,4.0265486725663715e-05,0.017350265486725663,0.0056402654867256635,4.0265486725663715e-05,0.14205026548672556,0.20815026548672566,4.0265486725663715e-05,4.0265486725663715e-05,0.4819502654867257,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,0.03191026548672556,4.0265486725663715e-05,4.0265486725663715e-05,0.11897026548672565,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,0.03586026548672566,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,0.007530265486725564,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,4.0265486725663715e-05,17.375890265486778
37035_7#4,5.761061946902654e-05,5.761061946902654e-05,5.761061946902654e-05,0.05361761061946902,0.18677761061946904,0.03051761061946903,0.9232576106194691,5.595837610619469,0.029637610619469026,3.4886676106194696,5.761061946902654e-05,0.11741761061946893,0.018487610619469026,5.761061946902654e-05,5.761061946902654e-05,5.761061946902654e-05,0.647827610619469,0.006777610619469026,0.05236761061946892,1.024127610619469,0.006317610619469026,5.761061946902654e-05,0.18997761061946902,0.497887610619469,1.532217610619469,0.22535761061946902,1.474287610619469,0.40498761061946903,0.18061761061946893,5.761061946902654e-05,1.228607610619469,0.19351761061946904,0.04196761061946903,0.043477610619469025,0.13117761061946903,0.17137761061946902,0.07726761061946903,0.20209761061946893,0.022807610619469027,0.021177610619469028,0.3556976106194689,7.340887610619469,0.013877610619469027,1.5917276106194689,5.761061946902654e-05,0.626557610619469,0.7505376106194691,5.761061946902654e-05,0.03771761061946902,0.748817610619469,0.024107610619469026,0.10585761061946904,0.253547610619469,0.08750761061946903,0.06825761061946903,0.07889761061946902,0.3902076106194689,5.761061946902654e-05,0.445127610619469,0.22224761061946893,0.0035776106194690266,0.13693761061946902,0.9175276106194691,0.08370761061946903,0.21696761061946904,0.008227610619469028,0.06384761061946903,0.004917610619468926,0.11319761061946892,0.10493761061946903,0.0032676106194690266,0.393177610619469,0.05574761061946902,0.02226761061946903,0.24038761061946903,0.07171761061946903,0.21722761061946902,0.021647610619469026,0.02412761061946903,0.018017610619469028,0.04546761061946902,5.761061946902654e-05,0.010437610619469026,0.6975376106194691,0.016117610619469026,5.761061946902654e-05,0.022917610619469026,0.009137610619469027,0.024307610619468928,0.053997610619469026,5.761061946902654e-05,0.08848761061946903,0.03725761061946902,0.020997610619469028,5.761061946902654e-05,5.761061946902654e-05,6.742207610619468,1.1275476106194688,10.052597610619468,0.23467761061946904,0.260007610619469,0.4496576106194689,0.004787610619469026,0.005187610619469026,5.761061946902654e-05,5.761061946902654e-05,5.761061946902654e-05,0.011167610619468927,0.08442761061946903,0.11521761061946903,0.015657610619469027,0.330177610619469,44.85540761061948
37035_7#5,0.021545221238938053,0.006515221238938053,4.522123893805309e-05,0.011925221238938053,5.038845221238938,0.001245221238937953,0.32899522123893804,7.779015221238938,0.054185221238938056,1.8098652212389381,4.522123893805309e-05,0.0051052212389380534,6.182865221238939,4.522123893805309e-05,0.008785221238938053,4.522123893805309e-05,0.24027522123893807,0.48447522123893805,4.522123893805309e-05,0.4342252212389381,4.522123893805309e-05,4.522123893805309e-05,0.023455221238938055,0.12569522123893806,4.522123893805309e-05,2.595355221238938,2.997065221238938,4.522123893805309e-05,4.522123893805309e-05,0.21643522123893796,1.7744952212389382,0.06071522123893795,4.522123893805309e-05,0.07352522123893805,0.009355221238938052,0.09446522123893805,0.024515221238938054,0.08952522123893805,4.522123893805309e-05,0.0012252212389380532,0.13581522123893805,40.60085522123894,0.808545221238938,4.522123893805309e-05,0.39276522123893803,0.12148522123893794,4.522123893805309e-05,4.522123893805309e-05,0.041855221238938055,0.36437522123893806,4.522123893805309e-05,0.18053522123893806,0.11848522123893794,0.004885221238938054,2.322235221238938,0.006085221238938053,4.522123893805309e-05,0.661615221238938,0.10591522123893805,0.06588522123893804,0.002205221238938053,0.053185221238938055,0.011995221238938052,4.522123893805309e-05,5.175315221238939,1.4702852212389381,0.39754522123893804,4.522123893805309e-05,0.006395221238938054,0.05272522123893805,0.17002522123893807,0.21547522123893806,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,0.15258522123893806,4.522123893805309e-05,0.08496522123893804,0.30637522123893807,4.522123893805309e-05,0.04293522123893805,0.587985221238938,0.002425221238938053,4.522123893805309e-05,4.522123893805309e-05,0.002645221238938053,0.05798522123893805,0.019395221238938054,4.522123893805309e-05,0.06164522123893806,0.024975221238938056,0.022425221238938055,0.04338522123893805,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,0.006745221238938053,0.20004522123893806,0.0014052212389380533,0.010525221238938053,4.522123893805309e-05,0.020595221238938054,0.04479522123893805,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,4.522123893805309e-05,14.3241652212389
37035_7#6,0.2909527433628319,0.5794127433628318,0.8765127433628318,1.644542743362832,2.793722743362832,1.0631927433628319,0.34542274336283185,31.192462743362835,4.2743362831858404e-05,2.100092743362832,0.01085274336283176,0.0019327433628318583,10.054252743362833,4.2743362831858404e-05,0.09186274336283186,0.12688274336283184,0.44283274336283185,2.4236127433628316,0.13585274336283185,0.23173274336283184,4.2743362831858404e-05,4.2743362831858404e-05,3.263202743362832,4.2743362831858404e-05,0.009422743362831859,4.392612743362832,1.9935627433628318,0.2544327433628318,0.0063927433628318585,4.2743362831858404e-05,0.33953274336283185,0.12132274336283186,4.2743362831858404e-05,0.2821227433628319,0.0019127433628317583,0.3063727433628319,0.08750274336283186,0.07166274336283186,0.0036227433628318586,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,0.48430274336283186,0.7889827433628318,0.02168274336283186,0.04880274336283186,0.20120274336283184,0.0028027433628318586,4.2743362831858404e-05,0.02390274336283186,0.008242743362831859,4.2743362831858404e-05,0.5654027433628318,4.2743362831858404e-05,0.5686027433628318,0.14725274336283184,0.09301274336283186,0.0039227433628318585,0.17753274336283184,0.15913274336283184,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,0.04341274336283186,0.005472743362831858,0.004822743362831858,0.02703274336283186,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,0.21138274336283183,0.01582274336283186,4.2743362831858404e-05,0.15120274336283185,0.03298274336283186,4.2743362831858404e-05,0.12954274336283184,4.2743362831858404e-05,4.2743362831858404e-05,1.0751927433628319,0.006902743362831758,4.2743362831858404e-05,0.022062743362831858,0.6789327433628318,0.04354274336283186,0.02463274336283176,4.2743362831858404e-05,0.24475274336283184,4.2743362831858404e-05,0.020872743362831857,0.18892274336283185,4.2743362831858404e-05,0.006722743362831858,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,0.006362743362831858,4.2743362831858404e-05,0.01787274336283186,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,4.2743362831858404e-05,28.205082743362798
37035_7#7,5.079646017699115e-05,5.079646017699115e-05,5.079646017699115e-05,0.10050079646017698,1.400940796460177,5.079646017699115e-05,0.962140796460177,7.301900796460177,5.079646017699115e-05,7.4586507964601765,0.0035307964601769912,0.199360796460177,13.185690796460177,5.079646017699115e-05,0.002500796460176991,0.06412079646017699,1.459710796460177,5.079646017699115e-05,0.10943079646017699,3.439610796460177,0.018430796460176993,5.079646017699115e-05,0.08906079646017688,0.991290796460177,5.079646017699115e-05,3.8127607964601777,1.358080796460177,0.324640796460177,0.04712079646017689,0.011510796460176992,0.640180796460177,0.128510796460177,5.079646017699115e-05,5.079646017699115e-05,5.079646017699115e-05,0.03602079646017689,0.09559079646017699,0.399840796460177,0.05662079646017689,0.004870796460176991,0.14484079646017697,19.16510079646018,5.079646017699115e-05,4.6567307964601765,5.079646017699115e-05,0.45860079646017693,0.20563079646017698,0.011490796460176991,0.40769079646017703,0.41208079646017703,0.018290796460176992,0.015010796460176992,0.186150796460177,0.14343079646017698,0.192560796460177,0.05697079646017699,5.079646017699115e-05,0.8274407964601771,0.445670796460177,1.080650796460177,5.079646017699115e-05,0.11355079646017699,0.020570796460176993,5.079646017699115e-05,1.484130796460177,0.05707079646017689,1.245930796460177,0.22120079646017687,0.02079079646017699,0.029500796460176892,0.13513079646017698,0.007120796460176991,5.079646017699115e-05,0.36051079646017703,5.079646017699115e-05,0.08680079646017698,0.021680796460176992,0.013940796460176992,0.02582079646017699,0.10568079646017699,0.008120796460176992,5.079646017699115e-05,0.06217079646017689,0.08625079646017698,0.06440079646017699,5.102740796460177,0.04290079646017699,5.079646017699115e-05,0.008710796460176992,0.02548079646017699,0.07508079646017699,0.048280796460176995,5.079646017699115e-05,0.009170796460176992,0.01676079646017699,0.012140796460176892,0.13910079646017698,0.260520796460177,5.079646017699115e-05,0.0011907964601769912,0.01654079646017699,0.004300796460176991,5.079646017699115e-05,0.02179079646017699,5.079646017699115e-05,5.079646017699115e-05,5.079646017699115e-05,5.079646017699115e-05,5.079646017699115e-05,5.079646017699115e-05,0.002690796460176991,5.079646017699115e-05,17.90968079646018
37035_7#8,0.012329557522123894,2.6958095575221237,4.95575221238938e-05,0.6511795575221239,3.8187695575221237,4.95575221238938e-05,0.33997955752212394,13.303329557522124,4.95575221238938e-05,0.9699395575221239,0.13938955752212379,0.25876955752212394,15.837989557522125,4.95575221238938e-05,0.1139895575221238,0.09594955752212389,1.2003795575221239,0.7358495575221239,0.05094955752212389,0.5687495575221239,0.7797395575221239,0.021069557522123895,0.2232295575221239,0.0802995575221239,0.0016795575221238937,4.815019557522124,1.6498095575221239,0.11195955752212389,0.026649557522123894,0.016449557522123893,0.1979395575221239,0.012309557522123794,0.040259557522123894,0.04569955752212389,0.07662955752212389,0.11532955752212389,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,0.4766695575221238,24.094899557522123,0.0022695575221238938,1.6852695575221242,0.16881955752212388,1.268579557522124,1.235669557522124,0.5212995575221239,0.07400955752212389,0.0863495575221239,0.49633955752212394,4.95575221238938e-05,4.95575221238938e-05,0.04930955752212389,0.18621955752212388,0.32815955752212395,4.95575221238938e-05,0.20667955752212389,0.04726955752212389,1.626289557522124,0.06780955752212389,0.07201955752212379,0.05421955752212389,0.011899557522123894,4.95575221238938e-05,4.95575221238938e-05,0.013809557522123895,0.1043495575221239,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,0.5401595575221239,0.13787955752212389,0.10857955752212389,4.95575221238938e-05,0.024149557522123895,0.023809557522123895,4.95575221238938e-05,0.023889557522123895,0.03899955752212389,0.006679557522123894,0.03701955752212389,0.08896955752212389,4.95575221238938e-05,0.7071795575221239,0.11366955752212389,0.009489557522123894,4.95575221238938e-05,4.95575221238938e-05,0.12097955752212389,0.03469955752212389,0.03219955752212389,4.95575221238938e-05,0.010939557522123894,4.95575221238938e-05,0.026849557522123795,0.39741955752212393,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,0.29372955752212393,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,4.95575221238938e-05,0.016659557522123895,4.95575221238938e-05,0.03674955752212389,0.07816955752212389,0.03638955752212389,4.95575221238938e-05,15.167469557522093
37035_7#9,4.893805309734513e-05,2.0853089380530974,0.016548938053097244,0.31409893805309724,0.36591893805309733,4.893805309734513e-05,1.3017589380530974,14.545228938053096,4.893805309734513e-05,3.6251689380530974,0.11161893805309735,0.19159893805309736,3.8019389380530972,4.893805309734513e-05,4.893805309734513e-05,0.36764893805309734,1.5591289380530975,4.893805309734513e-05,0.020658938053097344,1.5065189380530974,0.030708938053097344,4.893805309734513e-05,0.36894893805309725,10.850238938053097,4.893805309734513e-05,0.18021893805309736,0.6674689380530973,0.9290289380530974,0.09566893805309734,4.893805309734513e-05,0.04277893805309734,1.1616389380530974,4.893805309734513e-05,0.09458893805309734,4.893805309734513e-05,4.893805309734513e-05,0.028738938053097345,3.6778189380530977,0.055158938053097246,4.893805309734513e-05,0.17167893805309734,19.417158938053095,1.4983589380530973,0.7912689380530973,0.0014889380530973453,3.3566989380530976,1.7299489380530975,1.1338389380530975,0.08862893805309735,0.030888938053097344,0.19266893805309734,0.42688893805309736,0.09877893805309734,0.07261893805309734,1.9113289380530976,0.41082893805309734,0.8037389380530974,0.08352893805309734,0.22119893805309723,0.05525893805309724,4.893805309734513e-05,0.10295893805309735,0.24577893805309733,0.13463893805309735,0.5654189380530973,0.11652893805309734,1.1387089380530975,0.15213893805309733,4.893805309734513e-05,0.028208938053097345,4.893805309734513e-05,0.022828938053097343,0.09285893805309724,0.3427589380530973,4.893805309734513e-05,0.027318938053097243,0.029758938053097345,0.018098938053097244,0.018518938053097345,0.010278938053097346,0.22948893805309734,4.893805309734513e-05,4.893805309734513e-05,0.05700893805309734,0.039278938053097345,0.16778893805309733,0.011518938053097345,0.008058938053097346,0.16901893805309734,4.893805309734513e-05,0.40594893805309734,4.893805309734513e-05,0.003678938053097345,4.893805309734513e-05,0.002228938053097345,4.893805309734513e-05,4.893805309734513e-05,0.3694589380530973,4.893805309734513e-05,0.018528938053097344,4.893805309734513e-05,0.009258938053097346,4.893805309734513e-05,4.893805309734513e-05,4.893805309734513e-05,0.09817893805309734,0.021208938053097343,4.893805309734513e-05,4.893805309734513e-05,4.893805309734513e-05,4.893805309734513e-05,4.893805309734513e-05,14.847928938053107
37082_1#10,0.2785521238938053,11.957402123893806,0.3047021238938053,1.2398721238938053,2.1717821238938053,0.33015212389380527,1.2237521238938054,1.2900221238938052,4.212389380530973e-05,5.709642123893805,0.02133212389380531,1.2301621238938052,6.216592123893805,0.2777821238938053,0.030232123893805307,0.03828212389380531,1.7633121238938052,0.2913821238938053,0.2868521238938053,2.7805521238938056,0.1867921238938053,0.12304212389380531,1.7410621238938055,0.1388121238938053,0.9758521238938053,2.5238621238938057,0.4520221238938053,0.039072123893805315,0.1289721238938053,0.02190212389380531,4.212389380530973e-05,0.2178221238938053,0.5716621238938052,0.1319821238938053,0.04604212389380531,0.04567212389380531,4.212389380530973e-05,4.212389380530973e-05,0.02131212389380531,0.02371212389380531,0.05696212389380531,0.3554821238938053,4.212389380530973e-05,4.212389380530973e-05,0.1097021238938053,0.6368921238938052,3.8177121238938057,4.212389380530973e-05,0.01349212389380521,0.3350521238938053,0.018462123893805308,4.212389380530973e-05,4.212389380530973e-05,0.11339212389380532,4.212389380530973e-05,0.04739212389380531,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,1.8749321238938053,4.212389380530973e-05,4.212389380530973e-05,3.3113121238938055,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,0.02923212389380531,0.04011212389380521,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,0.00788212389380521,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,0.017182123893805308,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,0.13098212389380529,0.056352123893805214,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,2.1621921238938056,0.2649221238938053,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.212389380530973e-05,4.405462123893805,4.212389380530973e-05,0.01521212389380531,0.05450212389380521,4.212389380530973e-05,0.2274121238938053,0.8281921238938054,4.212389380530973e-05,0.024162123893805308,4.212389380530973e-05,0.6516521238938053,0.09079212389380531,4.212389380530973e-05,0.01086212389380531,0.10309212389380532,1.1290421238938053,34.22612212389382
37082_1#11,6.371032920353982,5.592272920353982,2.010022920353982,0.3378129203539823,0.6753029203539823,2.2920353982300887e-05,1.0070629203539823,0.8869929203539823,2.2920353982300887e-05,21.132492920353982,0.3241429203539823,2.2920353982300887e-05,0.0481029203539823,2.4097329203539823,2.2920353982300887e-05,0.26024292035398233,0.6455929203539823,2.2920353982300887e-05,2.2920353982300887e-05,3.8849229203539823,0.0665629203539823,0.2469729203539823,0.0802829203539823,0.4440429203539823,0.18918292035398232,2.9169929203539824,0.1356129203539823,2.2920353982300887e-05,0.3001929203539823,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.0221329203539824,2.2920353982300887e-05,0.14069292035398231,0.1718429203539823,2.2920353982300887e-05,2.2920353982300887e-05,0.14058292035398232,2.2920353982300887e-05,2.2920353982300887e-05,0.046912920353982306,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,0.1676329203539823,0.0007329203539823009,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,0.0145129203539823,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,0.00033292035398220087,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,0.0792029203539823,0.0234829203539823,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,0.0570029203539823,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,0.0214129203539823,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,22.936432920353983,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,2.2920353982300887e-05,24.209772920353988
37082_1#12,9.756451592920353,1.438091592920354,8.665591592920354,1.248231592920354,1.3595315929203542,3.15929203539823e-05,0.588291592920354,8.407681592920353,3.15929203539823e-05,13.457011592920354,0.031801592920353984,0.3614315929203539,6.446571592920353,6.727661592920353,3.15929203539823e-05,0.05644159292035388,0.31960159292035395,0.024251592920353983,0.49367159292035395,2.122071592920354,0.3270815929203539,2.601651592920354,1.5286415929203538,3.15929203539823e-05,1.531841592920354,1.125051592920354,0.783351592920354,0.016671592920353983,0.11919159292035389,0.05101159292035398,1.122281592920354,1.139531592920354,3.15929203539823e-05,0.20559159292035398,0.553851592920354,0.896401592920354,3.15929203539823e-05,3.15929203539823e-05,0.004931592920353982,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,0.06396159292035399,3.15929203539823e-05,3.15929203539823e-05,0.021471592920353885,0.08143159292035398,1.622981592920354,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,0.05825159292035388,3.15929203539823e-05,0.553351592920354,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,0.7979115929203541,0.012011592920353982,3.15929203539823e-05,1.355761592920354,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,0.08044159292035398,3.15929203539823e-05,0.12268159292035398,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,0.04553159292035398,0.009481592920353983,0.377191592920354,3.15929203539823e-05,3.15929203539823e-05,0.08118159292035398,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,0.26648159292035395,3.15929203539823e-05,0.08146159292035399,0.8987315929203541,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,3.15929203539823e-05,19.956251592920356
